Alpha,objective_nitrogen_kharif,objective_water_kharif,nitrogen_mt_kharif,water_bcm_kharif,solve_status_kharif,solve_status_code_kharif,is_valid_kharif,variable_count_kharif,constraint_count_kharif,income_mode_kharif,objective_mode_kharif,objective_nitrogen_rabi,objective_water_rabi,nitrogen_mt_rabi,water_bcm_rabi,solve_status_rabi,solve_status_code_rabi,is_valid_rabi,variable_count_rabi,constraint_count_rabi,income_mode_rabi,objective_mode_rabi,objective_nitrogen,objective_water,nitrogen_mt,water_bcm,is_valid,solve_status,nitrogen_pct_of_2017_baseline,water_pct_of_2017_baseline
0.71,4160858469.3161197,221961675103.84924,4.1608584693161195,221.96167510384925,Optimal,1,True,2459,776,profit,normalized,2743545510.8975654,95776496340.17357,2.7435455108975653,95.77649634017357,Optimal,1,True,1788,741,profit,normalized,6904403980.213685,317738171444.0228,6.904403980213685,317.73817144402284,True,Optimal|Optimal,83.33282234333993,67.9528701810474
0.72,4158603503.2514396,222346568549.74414,4.15860350325144,222.34656854974415,Optimal,1,True,2459,776,profit,normalized,2742738236.446792,95848081609.10144,2.742738236446792,95.84808160910144,Optimal,1,True,1788,741,profit,normalized,6901341739.698232,318194650158.8456,6.901341739698232,318.1946501588456,True,Optimal|Optimal,83.2958625788797,68.05049470852482
0.73,4158179729.972426,222423169120.52637,4.158179729972426,222.42316912052635,Optimal,1,True,2459,776,profit,normalized,2740238029.7673345,96082045695.59183,2.7402380297673345,96.08204569559183,Optimal,1,True,1788,741,profit,normalized,6898417759.73976,318505214816.11816,6.89841775973976,318.50521481611815,True,Optimal|Optimal,83.26057155258505,68.11691341969998
0.74,4157736676.7451444,222507521214.20288,4.157736676745144,222.50752121420288,Optimal,1,True,2459,776,profit,normalized,2733852087.6576447,96719305429.10551,2.733852087657645,96.71930542910552,Optimal,1,True,1788,741,profit,normalized,6891588764.402789,319226826643.3084,6.89158876440279,319.2268266433084,True,Optimal|Optimal,83.1781488761556,68.27124047014946
0.75,4156130820.0332665,222830729083.2072,4.156130820033266,222.83072908320722,Optimal,1,True,2459,776,profit,normalized,2730375029.685111,97077821836.79373,2.7303750296851113,97.07782183679373,Optimal,1,True,1788,741,profit,normalized,6886505849.718378,319908550920.001,6.886505849718378,319.90855092000095,True,Optimal|Optimal,83.11680055013119,68.41703699520286
0.76,4152698630.9340796,223555086924.42218,4.152698630934079,223.55508692442217,Optimal,1,True,2459,776,profit,normalized,2730366123.9627066,97078808891.28381,2.7303661239627064,97.07880889128381,Optimal,1,True,1788,741,profit,normalized,6883064754.896786,320633895815.706,6.883064754896786,320.633895815706,True,Optimal|Optimal,83.07526819712055,68.57216241595518
0.77,4151999842.991133,223709696003.75568,4.151999842991133,223.70969600375568,Optimal,1,True,2459,776,profit,normalized,2729562239.1021576,97170296806.98553,2.7295622391021577,97.17029680698553,Optimal,1,True,1788,741,profit,normalized,6881562082.09329,320879992810.7412,6.88156208209329,320.8799928107412,True,Optimal|Optimal,83.05713166192753,68.6247937919072
0.78,4151893519.9465938,223734521239.39026,4.151893519946594,223.73452123939026,Optimal,1,True,2459,776,profit,normalized,2725312241.6067863,97692003136.43762,2.7253122416067863,97.69200313643762,Optimal,1,True,1788,741,profit,normalized,6877205761.55338,321426524375.8279,6.87720576155338,321.42652437582785,True,Optimal|Optimal,83.00455297640113,68.7416774144301
0.79,4150658646.0581727,224040382015.07123,4.150658646058173,224.04038201507123,Optimal,1,True,2459,776,profit,normalized,2725312241.6067863,97692003136.43762,2.7253122416067863,97.69200313643762,Optimal,1,True,1788,741,profit,normalized,6875970887.664959,321732385151.50885,6.875970887664959,321.7323851515088,True,Optimal|Optimal,82.98964864480999,68.80709013298659
0.8,4148885440.0879445,224514980479.25336,4.148885440087945,224.51498047925335,Optimal,1,True,2459,776,profit,normalized,2725312241.6067863,97692003136.43762,2.7253122416067863,97.69200313643762,Optimal,1,True,1788,741,profit,normalized,6874197681.694731,322206983615.691,6.8741976816947306,322.206983615691,True,Optimal|Optimal,82.96824690491779,68.90858982903546
0.81,4146936853.157828,225053507492.24207,4.146936853157828,225.05350749224206,Optimal,1,True,2459,776,profit,normalized,2724493262.218537,97812777446.03545,2.724493262218537,97.81277744603544,Optimal,1,True,1788,741,profit,normalized,6871430115.376365,322866284938.2775,6.871430115376365,322.86628493827754,True,Optimal|Optimal,82.93484371573699,69.04959088339513
0.82,4146904945.1280675,225063308296.12115,4.1469049451280675,225.06330829612116,Optimal,1,True,2459,776,profit,normalized,2724336277.346906,97837114154.30397,2.724336277346906,97.83711415430398,Optimal,1,True,1788,741,profit,normalized,6871241222.474974,322900422450.4251,6.871241222474974,322.9004224504251,True,Optimal|Optimal,82.93256386962157,69.05689168052858
0.83,4146847424.4348865,225081569976.01416,4.1468474244348865,225.08156997601415,Optimal,1,True,2459,776,profit,normalized,2722534933.660659,98143233103.66373,2.722534933660659,98.14323310366373,Optimal,1,True,1788,741,profit,normalized,6869382358.095545,323224803079.67786,6.869382358095545,323.2248030796779,True,Optimal|Optimal,82.91012827408933,69.1262651356872
0.84,4145325837.07079,225601003333.70123,4.14532583707079,225.60100333370124,Optimal,1,True,2459,776,profit,normalized,2721785138.4336314,98280073337.28215,2.7217851384336313,98.28007333728215,Optimal,1,True,1788,741,profit,normalized,6867110975.504421,323881076670.9834,6.8671109755044215,323.8810766709834,True,Optimal|Optimal,82.88271378292076,69.26661866623898
0.85,4125680003.2506185,232837845604.08557,4.1256800032506185,232.83784560408557,Optimal,1,True,2459,776,profit,normalized,2720905802.203164,98455283503.02864,2.720905802203164,98.45528350302864,Optimal,1,True,1788,741,profit,normalized,6846585805.453783,331293129107.1142,6.846585805453783,331.29312910711417,True,Optimal|Optimal,82.63498489070959,70.85179250505881
0.86,4125552712.6447463,232889458668.74658,4.125552712644747,232.88945866874658,Optimal,1,True,2459,776,profit,normalized,2720891333.724305,98458253311.9911,2.720891333724305,98.4582533119911,Optimal,1,True,1788,741,profit,normalized,6846444046.369051,331347711980.7377,6.846444046369051,331.34771198073764,True,Optimal|Optimal,82.63327392700333,70.86346583630694
0.87,4123943241.825195,233588251071.34363,4.123943241825195,233.58825107134362,Optimal,1,True,2459,776,profit,normalized,2720682399.931732,98506836774.68599,2.720682399931732,98.506836774686,Optimal,1,True,1788,741,profit,normalized,6844625641.7569275,332095087846.0296,6.844625641756927,332.0950878460296,True,Optimal|Optimal,82.61132666132701,71.02330289623532
0.88,4120247736.854071,235302435572.96655,4.120247736854071,235.30243557296654,Optimal,1,True,2459,776,profit,normalized,2720295865.702857,98605358934.53627,2.720295865702857,98.60535893453627,Optimal,1,True,1788,741,profit,normalized,6840543602.556929,333907794507.5028,6.840543602556929,333.9077945075028,True,Optimal|Optimal,82.5620584191403,71.41097624339282
0.89,4117303736.176083,236844849512.5694,4.117303736176083,236.8448495125694,Optimal,1,True,2459,776,profit,normalized,2720278419.937634,98610355627.87267,2.720278419937634,98.61035562787266,Optimal,1,True,1788,741,profit,normalized,6837582156.113717,335455205140.4421,6.837582156113717,335.4552051404421,True,Optimal|Optimal,82.52631519046498,71.74191222561686
0.9,4117303736.176083,236844849512.5694,4.117303736176083,236.8448495125694,Optimal,1,True,2459,776,profit,normalized,2718663768.9717355,99098217513.9764,2.7186637689717355,99.0982175139764,Optimal,1,True,1788,741,profit,normalized,6835967505.147819,335943067026.5458,6.835967505147819,335.9430670265458,True,Optimal|Optimal,82.50682713291891,71.84624849488543
0.91,4116430742.9464164,237402722081.3714,4.116430742946417,237.4027220813714,Optimal,1,True,2459,776,profit,normalized,2718204292.7810774,99258992905.57362,2.7182042927810772,99.25899290557362,Optimal,1,True,1788,741,profit,normalized,6834635035.727493,336661714986.945,6.834635035727493,336.661714986945,True,Optimal|Optimal,82.49074487038038,71.9999416798652
0.92,4115004406.5290256,238410096784.84857,4.115004406529025,238.41009678484858,Optimal,1,True,2459,776,profit,normalized,2717905996.80932,99372415097.06496,2.71790599680932,99.37241509706496,Optimal,1,True,1788,741,profit,normalized,6832910403.338346,337782511881.9135,6.832910403338346,337.78251188191354,True,Optimal|Optimal,82.46992939015874,72.23964018872546
0.93,4113342931.102334,239842546044.7422,4.113342931102334,239.8425460447422,Optimal,1,True,2459,776,profit,normalized,2717739042.606228,99442435358.3607,2.717739042606228,99.4424353583607,Optimal,1,True,1788,741,profit,normalized,6831081973.708562,339284981403.1029,6.831081973708562,339.2849814031029,True,Optimal|Optimal,82.4478611273597,72.56096486891846
0.94,4113328214.85235,239857104189.76868,4.11332821485235,239.85710418976868,Optimal,1,True,2459,776,profit,normalized,2717672203.346657,99479033836.55043,2.7176722033466567,99.47903383655043,Optimal,1,True,1788,741,profit,normalized,6831000418.199007,339336138026.3191,6.831000418199007,339.3361380263191,True,Optimal|Optimal,82.44687679173735,72.57190544732147
0.95,4112130009.4697514,241233001539.002,4.112130009469752,241.233001539002,Optimal,1,True,2459,776,profit,normalized,2716396111.783237,100304766142.16402,2.716396111783237,100.30476614216401,Optimal,1,True,1788,741,profit,normalized,6828526121.252989,341537767681.166,6.828526121252989,341.53776768116603,True,Optimal|Optimal,82.41701322227964,73.04275556093117
0.96,4111772278.9015484,241782682335.9702,4.111772278901548,241.7826823359702,Optimal,1,True,2459,776,profit,normalized,2716323664.6273475,100361309944.99385,2.7163236646273474,100.36130994499385,Optimal,1,True,1788,741,profit,normalized,6828095943.528896,342143992280.96405,6.828095943528896,342.143992280964,True,Optimal|Optimal,82.41182118485533,73.1724053960247
0.97,4111002391.5588284,243142225318.6908,4.111002391558828,243.1422253186908,Optimal,1,True,2459,776,profit,normalized,2715852674.6895533,100815931911.20323,2.715852674689553,100.81593191120324,Optimal,1,True,1788,741,profit,normalized,6826855066.248382,343958157229.89404,6.826855066248382,343.958157229894,True,Optimal|Optimal,82.39684439522027,73.56039061889354
0.98,4110771986.170808,243709658887.20306,4.110771986170808,243.70965888720306,Optimal,1,True,2459,776,profit,normalized,2715221729.7572174,101716718867.08803,2.7152217297572174,101.71671886708803,Optimal,1,True,1788,741,profit,normalized,6825993715.928025,345426377754.2911,6.825993715928025,345.4263777542911,True,Optimal|Optimal,82.38644831274489,73.87439065936105
0.99,4110372565.723768,245563156720.2038,4.110372565723768,245.5631567202038,Optimal,1,True,2459,776,profit,normalized,2715167531.623845,101856213118.08037,2.715167531623845,101.85621311808036,Optimal,1,True,1788,741,profit,normalized,6825540097.347613,347419369838.2842,6.825540097347614,347.4193698382842,True,Optimal|Optimal,82.3809733555029,74.30062063273805
1.0,4110366790.880289,245643379604.91382,4.110366790880289,245.64337960491383,Optimal,1,True,2459,776,profit,normalized,2714998382.865953,102583718396.28038,2.714998382865953,102.58371839628037,Optimal,1,True,1788,741,profit,normalized,6825365173.746243,348227098001.1942,6.825365173746243,348.22709800119424,True,Optimal|Optimal,82.37886211209386,74.47336489807562
