iteration,scenario,season,metric,metric_key,status,kharif_status,rabi_status,pct_reduction,display_pct_change
25,Nitrogen based,annual,Phosphorus application,P_applied,Infeasible,Infeasible,Infeasible,,
25,Water based,annual,Phosphorus application,P_applied,Infeasible,Infeasible,Infeasible,,
25,Nitrogen based,annual,Nitrogen application,N_applied,Infeasible,Infeasible,Infeasible,,
25,Water based,annual,Nitrogen application,N_applied,Infeasible,Infeasible,Infeasible,,
25,Nitrogen based,annual,Phosphorus Surplus,P_surplus,Infeasible,Infeasible,Infeasible,,
25,Water based,annual,Phosphorus Surplus,P_surplus,Infeasible,Infeasible,Infeasible,,
25,Nitrogen based,annual,Nitrogen Surplus,N_surplus,Infeasible,Infeasible,Infeasible,,
25,Water based,annual,Nitrogen Surplus,N_surplus,Infeasible,Infeasible,Infeasible,,
25,Nitrogen based,annual,Water Demand,water,Infeasible,Infeasible,Infeasible,,
25,Water based,annual,Water Demand,water,Infeasible,Infeasible,Infeasible,,
26,Nitrogen based,annual,Nitrogen Emission,N_emission,Infeasible,Infeasible,Infeasible,,
26,Water based,annual,Nitrogen Emission,N_emission,Infeasible,Infeasible,Infeasible,,
26,Nitrogen based,annual,Nitrogen Leach,N_leach,Infeasible,Infeasible,Infeasible,,
26,Water based,annual,Nitrogen Leach,N_leach,Infeasible,Infeasible,Infeasible,,
26,Nitrogen based,annual,Greenhouse Gas emission,AGHG,Infeasible,Infeasible,Infeasible,,
26,Water based,annual,Greenhouse Gas emission,AGHG,Infeasible,Infeasible,Infeasible,,
26,Nitrogen based,annual,Profit,profit,Infeasible,Infeasible,Infeasible,,
26,Water based,annual,Profit,profit,Infeasible,Infeasible,Infeasible,,
26,Nitrogen based,annual,Calorie,Calorie,Infeasible,Infeasible,Infeasible,,
26,Water based,annual,Calorie,Calorie,Infeasible,Infeasible,Infeasible,,
26,Nitrogen based,annual,Phosphorus application,P_applied,Infeasible,Infeasible,Infeasible,,
26,Water based,annual,Phosphorus application,P_applied,Infeasible,Infeasible,Infeasible,,
26,Nitrogen based,annual,Nitrogen application,N_applied,Infeasible,Infeasible,Infeasible,,
26,Water based,annual,Nitrogen application,N_applied,Infeasible,Infeasible,Infeasible,,
26,Nitrogen based,annual,Phosphorus Surplus,P_surplus,Infeasible,Infeasible,Infeasible,,
26,Water based,annual,Phosphorus Surplus,P_surplus,Infeasible,Infeasible,Infeasible,,
26,Nitrogen based,annual,Nitrogen Surplus,N_surplus,Infeasible,Infeasible,Infeasible,,
26,Water based,annual,Nitrogen Surplus,N_surplus,Infeasible,Infeasible,Infeasible,,
26,Nitrogen based,annual,Water Demand,water,Infeasible,Infeasible,Infeasible,,
26,Water based,annual,Water Demand,water,Infeasible,Infeasible,Infeasible,,
27,Nitrogen based,annual,Nitrogen Emission,N_emission,Infeasible,Infeasible,Infeasible,,
27,Water based,annual,Nitrogen Emission,N_emission,Infeasible,Infeasible,Infeasible,,
27,Nitrogen based,annual,Nitrogen Leach,N_leach,Infeasible,Infeasible,Infeasible,,
27,Water based,annual,Nitrogen Leach,N_leach,Infeasible,Infeasible,Infeasible,,
27,Nitrogen based,annual,Greenhouse Gas emission,AGHG,Infeasible,Infeasible,Infeasible,,
27,Water based,annual,Greenhouse Gas emission,AGHG,Infeasible,Infeasible,Infeasible,,
27,Nitrogen based,annual,Profit,profit,Infeasible,Infeasible,Infeasible,,
27,Water based,annual,Profit,profit,Infeasible,Infeasible,Infeasible,,
27,Nitrogen based,annual,Calorie,Calorie,Infeasible,Infeasible,Infeasible,,
27,Water based,annual,Calorie,Calorie,Infeasible,Infeasible,Infeasible,,
27,Nitrogen based,annual,Phosphorus application,P_applied,Infeasible,Infeasible,Infeasible,,
27,Water based,annual,Phosphorus application,P_applied,Infeasible,Infeasible,Infeasible,,
27,Nitrogen based,annual,Nitrogen application,N_applied,Infeasible,Infeasible,Infeasible,,
27,Water based,annual,Nitrogen application,N_applied,Infeasible,Infeasible,Infeasible,,
27,Nitrogen based,annual,Phosphorus Surplus,P_surplus,Infeasible,Infeasible,Infeasible,,
27,Water based,annual,Phosphorus Surplus,P_surplus,Infeasible,Infeasible,Infeasible,,
27,Nitrogen based,annual,Nitrogen Surplus,N_surplus,Infeasible,Infeasible,Infeasible,,
27,Water based,annual,Nitrogen Surplus,N_surplus,Infeasible,Infeasible,Infeasible,,
27,Nitrogen based,annual,Water Demand,water,Infeasible,Infeasible,Infeasible,,
27,Water based,annual,Water Demand,water,Infeasible,Infeasible,Infeasible,,
28,Nitrogen based,annual,Nitrogen Emission,N_emission,Infeasible,Infeasible,Infeasible,,
28,Water based,annual,Nitrogen Emission,N_emission,Infeasible,Infeasible,Infeasible,,
28,Nitrogen based,annual,Nitrogen Leach,N_leach,Infeasible,Infeasible,Infeasible,,
28,Water based,annual,Nitrogen Leach,N_leach,Infeasible,Infeasible,Infeasible,,
28,Nitrogen based,annual,Greenhouse Gas emission,AGHG,Infeasible,Infeasible,Infeasible,,
28,Water based,annual,Greenhouse Gas emission,AGHG,Infeasible,Infeasible,Infeasible,,
28,Nitrogen based,annual,Profit,profit,Infeasible,Infeasible,Infeasible,,
28,Water based,annual,Profit,profit,Infeasible,Infeasible,Infeasible,,
28,Nitrogen based,annual,Calorie,Calorie,Infeasible,Infeasible,Infeasible,,
28,Water based,annual,Calorie,Calorie,Infeasible,Infeasible,Infeasible,,
28,Nitrogen based,annual,Phosphorus application,P_applied,Infeasible,Infeasible,Infeasible,,
28,Water based,annual,Phosphorus application,P_applied,Infeasible,Infeasible,Infeasible,,
28,Nitrogen based,annual,Nitrogen application,N_applied,Infeasible,Infeasible,Infeasible,,
28,Water based,annual,Nitrogen application,N_applied,Infeasible,Infeasible,Infeasible,,
28,Nitrogen based,annual,Phosphorus Surplus,P_surplus,Infeasible,Infeasible,Infeasible,,
28,Water based,annual,Phosphorus Surplus,P_surplus,Infeasible,Infeasible,Infeasible,,
28,Nitrogen based,annual,Nitrogen Surplus,N_surplus,Infeasible,Infeasible,Infeasible,,
28,Water based,annual,Nitrogen Surplus,N_surplus,Infeasible,Infeasible,Infeasible,,
28,Nitrogen based,annual,Water Demand,water,Infeasible,Infeasible,Infeasible,,
28,Water based,annual,Water Demand,water,Infeasible,Infeasible,Infeasible,,
29,Nitrogen based,annual,Nitrogen Emission,N_emission,Infeasible,Infeasible,Infeasible,,
29,Water based,annual,Nitrogen Emission,N_emission,Infeasible,Infeasible,Infeasible,,
29,Nitrogen based,annual,Nitrogen Leach,N_leach,Infeasible,Infeasible,Infeasible,,
29,Water based,annual,Nitrogen Leach,N_leach,Infeasible,Infeasible,Infeasible,,
29,Nitrogen based,annual,Greenhouse Gas emission,AGHG,Infeasible,Infeasible,Infeasible,,
29,Water based,annual,Greenhouse Gas emission,AGHG,Infeasible,Infeasible,Infeasible,,
29,Nitrogen based,annual,Profit,profit,Infeasible,Infeasible,Infeasible,,
29,Water based,annual,Profit,profit,Infeasible,Infeasible,Infeasible,,
29,Nitrogen based,annual,Calorie,Calorie,Infeasible,Infeasible,Infeasible,,
29,Water based,annual,Calorie,Calorie,Infeasible,Infeasible,Infeasible,,
29,Nitrogen based,annual,Phosphorus application,P_applied,Infeasible,Infeasible,Infeasible,,
29,Water based,annual,Phosphorus application,P_applied,Infeasible,Infeasible,Infeasible,,
29,Nitrogen based,annual,Nitrogen application,N_applied,Infeasible,Infeasible,Infeasible,,
29,Water based,annual,Nitrogen application,N_applied,Infeasible,Infeasible,Infeasible,,
29,Nitrogen based,annual,Phosphorus Surplus,P_surplus,Infeasible,Infeasible,Infeasible,,
29,Water based,annual,Phosphorus Surplus,P_surplus,Infeasible,Infeasible,Infeasible,,
29,Nitrogen based,annual,Nitrogen Surplus,N_surplus,Infeasible,Infeasible,Infeasible,,
29,Water based,annual,Nitrogen Surplus,N_surplus,Infeasible,Infeasible,Infeasible,,
29,Nitrogen based,annual,Water Demand,water,Infeasible,Infeasible,Infeasible,,
29,Water based,annual,Water Demand,water,Infeasible,Infeasible,Infeasible,,
30,Nitrogen based,annual,Nitrogen Emission,N_emission,Infeasible,Infeasible,Infeasible,,
30,Water based,annual,Nitrogen Emission,N_emission,Infeasible,Infeasible,Infeasible,,
30,Nitrogen based,annual,Nitrogen Leach,N_leach,Infeasible,Infeasible,Infeasible,,
30,Water based,annual,Nitrogen Leach,N_leach,Infeasible,Infeasible,Infeasible,,
30,Nitrogen based,annual,Greenhouse Gas emission,AGHG,Infeasible,Infeasible,Infeasible,,
30,Water based,annual,Greenhouse Gas emission,AGHG,Infeasible,Infeasible,Infeasible,,
30,Nitrogen based,annual,Profit,profit,Infeasible,Infeasible,Infeasible,,
30,Water based,annual,Profit,profit,Infeasible,Infeasible,Infeasible,,
30,Nitrogen based,annual,Calorie,Calorie,Infeasible,Infeasible,Infeasible,,
30,Water based,annual,Calorie,Calorie,Infeasible,Infeasible,Infeasible,,
30,Nitrogen based,annual,Phosphorus application,P_applied,Infeasible,Infeasible,Infeasible,,
30,Water based,annual,Phosphorus application,P_applied,Infeasible,Infeasible,Infeasible,,
30,Nitrogen based,annual,Nitrogen application,N_applied,Infeasible,Infeasible,Infeasible,,
30,Water based,annual,Nitrogen application,N_applied,Infeasible,Infeasible,Infeasible,,
30,Nitrogen based,annual,Phosphorus Surplus,P_surplus,Infeasible,Infeasible,Infeasible,,
30,Water based,annual,Phosphorus Surplus,P_surplus,Infeasible,Infeasible,Infeasible,,
30,Nitrogen based,annual,Nitrogen Surplus,N_surplus,Infeasible,Infeasible,Infeasible,,
30,Water based,annual,Nitrogen Surplus,N_surplus,Infeasible,Infeasible,Infeasible,,
30,Nitrogen based,annual,Water Demand,water,Infeasible,Infeasible,Infeasible,,
30,Water based,annual,Water Demand,water,Infeasible,Infeasible,Infeasible,,
31,Nitrogen based,annual,Nitrogen Emission,N_emission,Infeasible,Infeasible,Infeasible,,
31,Water based,annual,Nitrogen Emission,N_emission,Infeasible,Infeasible,Infeasible,,
31,Nitrogen based,annual,Nitrogen Leach,N_leach,Infeasible,Infeasible,Infeasible,,
31,Water based,annual,Nitrogen Leach,N_leach,Infeasible,Infeasible,Infeasible,,
31,Nitrogen based,annual,Greenhouse Gas emission,AGHG,Infeasible,Infeasible,Infeasible,,
31,Water based,annual,Greenhouse Gas emission,AGHG,Infeasible,Infeasible,Infeasible,,
31,Nitrogen based,annual,Profit,profit,Infeasible,Infeasible,Infeasible,,
31,Water based,annual,Profit,profit,Infeasible,Infeasible,Infeasible,,
31,Nitrogen based,annual,Calorie,Calorie,Infeasible,Infeasible,Infeasible,,
31,Water based,annual,Calorie,Calorie,Infeasible,Infeasible,Infeasible,,
31,Nitrogen based,annual,Phosphorus application,P_applied,Infeasible,Infeasible,Infeasible,,
31,Water based,annual,Phosphorus application,P_applied,Infeasible,Infeasible,Infeasible,,
31,Nitrogen based,annual,Nitrogen application,N_applied,Infeasible,Infeasible,Infeasible,,
31,Water based,annual,Nitrogen application,N_applied,Infeasible,Infeasible,Infeasible,,
31,Nitrogen based,annual,Phosphorus Surplus,P_surplus,Infeasible,Infeasible,Infeasible,,
31,Water based,annual,Phosphorus Surplus,P_surplus,Infeasible,Infeasible,Infeasible,,
31,Nitrogen based,annual,Nitrogen Surplus,N_surplus,Infeasible,Infeasible,Infeasible,,
31,Water based,annual,Nitrogen Surplus,N_surplus,Infeasible,Infeasible,Infeasible,,
31,Nitrogen based,annual,Water Demand,water,Infeasible,Infeasible,Infeasible,,
31,Water based,annual,Water Demand,water,Infeasible,Infeasible,Infeasible,,
32,Nitrogen based,annual,Nitrogen Emission,N_emission,Infeasible,Infeasible,Infeasible,,
32,Water based,annual,Nitrogen Emission,N_emission,Infeasible,Infeasible,Infeasible,,
32,Nitrogen based,annual,Nitrogen Leach,N_leach,Infeasible,Infeasible,Infeasible,,
32,Water based,annual,Nitrogen Leach,N_leach,Infeasible,Infeasible,Infeasible,,
32,Nitrogen based,annual,Greenhouse Gas emission,AGHG,Infeasible,Infeasible,Infeasible,,
32,Water based,annual,Greenhouse Gas emission,AGHG,Infeasible,Infeasible,Infeasible,,
32,Nitrogen based,annual,Profit,profit,Infeasible,Infeasible,Infeasible,,
32,Water based,annual,Profit,profit,Infeasible,Infeasible,Infeasible,,
32,Nitrogen based,annual,Calorie,Calorie,Infeasible,Infeasible,Infeasible,,
32,Water based,annual,Calorie,Calorie,Infeasible,Infeasible,Infeasible,,
32,Nitrogen based,annual,Phosphorus application,P_applied,Infeasible,Infeasible,Infeasible,,
32,Water based,annual,Phosphorus application,P_applied,Infeasible,Infeasible,Infeasible,,
32,Nitrogen based,annual,Nitrogen application,N_applied,Infeasible,Infeasible,Infeasible,,
32,Water based,annual,Nitrogen application,N_applied,Infeasible,Infeasible,Infeasible,,
32,Nitrogen based,annual,Phosphorus Surplus,P_surplus,Infeasible,Infeasible,Infeasible,,
32,Water based,annual,Phosphorus Surplus,P_surplus,Infeasible,Infeasible,Infeasible,,
32,Nitrogen based,annual,Nitrogen Surplus,N_surplus,Infeasible,Infeasible,Infeasible,,
32,Water based,annual,Nitrogen Surplus,N_surplus,Infeasible,Infeasible,Infeasible,,
32,Nitrogen based,annual,Water Demand,water,Infeasible,Infeasible,Infeasible,,
32,Water based,annual,Water Demand,water,Infeasible,Infeasible,Infeasible,,
33,Nitrogen based,annual,Nitrogen Emission,N_emission,Infeasible,Infeasible,Infeasible,,
33,Water based,annual,Nitrogen Emission,N_emission,Infeasible,Infeasible,Infeasible,,
33,Nitrogen based,annual,Nitrogen Leach,N_leach,Infeasible,Infeasible,Infeasible,,
33,Water based,annual,Nitrogen Leach,N_leach,Infeasible,Infeasible,Infeasible,,
33,Nitrogen based,annual,Greenhouse Gas emission,AGHG,Infeasible,Infeasible,Infeasible,,
33,Water based,annual,Greenhouse Gas emission,AGHG,Infeasible,Infeasible,Infeasible,,
33,Nitrogen based,annual,Profit,profit,Infeasible,Infeasible,Infeasible,,
33,Water based,annual,Profit,profit,Infeasible,Infeasible,Infeasible,,
33,Nitrogen based,annual,Calorie,Calorie,Infeasible,Infeasible,Infeasible,,
33,Water based,annual,Calorie,Calorie,Infeasible,Infeasible,Infeasible,,
33,Nitrogen based,annual,Phosphorus application,P_applied,Infeasible,Infeasible,Infeasible,,
33,Water based,annual,Phosphorus application,P_applied,Infeasible,Infeasible,Infeasible,,
33,Nitrogen based,annual,Nitrogen application,N_applied,Infeasible,Infeasible,Infeasible,,
33,Water based,annual,Nitrogen application,N_applied,Infeasible,Infeasible,Infeasible,,
33,Nitrogen based,annual,Phosphorus Surplus,P_surplus,Infeasible,Infeasible,Infeasible,,
33,Water based,annual,Phosphorus Surplus,P_surplus,Infeasible,Infeasible,Infeasible,,
33,Nitrogen based,annual,Nitrogen Surplus,N_surplus,Infeasible,Infeasible,Infeasible,,
33,Water based,annual,Nitrogen Surplus,N_surplus,Infeasible,Infeasible,Infeasible,,
33,Nitrogen based,annual,Water Demand,water,Infeasible,Infeasible,Infeasible,,
33,Water based,annual,Water Demand,water,Infeasible,Infeasible,Infeasible,,
34,Nitrogen based,annual,Nitrogen Emission,N_emission,Infeasible,Infeasible,Infeasible,,
34,Water based,annual,Nitrogen Emission,N_emission,Infeasible,Infeasible,Infeasible,,
34,Nitrogen based,annual,Nitrogen Leach,N_leach,Infeasible,Infeasible,Infeasible,,
34,Water based,annual,Nitrogen Leach,N_leach,Infeasible,Infeasible,Infeasible,,
34,Nitrogen based,annual,Greenhouse Gas emission,AGHG,Infeasible,Infeasible,Infeasible,,
34,Water based,annual,Greenhouse Gas emission,AGHG,Infeasible,Infeasible,Infeasible,,
34,Nitrogen based,annual,Profit,profit,Infeasible,Infeasible,Infeasible,,
34,Water based,annual,Profit,profit,Infeasible,Infeasible,Infeasible,,
34,Nitrogen based,annual,Calorie,Calorie,Infeasible,Infeasible,Infeasible,,
34,Water based,annual,Calorie,Calorie,Infeasible,Infeasible,Infeasible,,
34,Nitrogen based,annual,Phosphorus application,P_applied,Infeasible,Infeasible,Infeasible,,
34,Water based,annual,Phosphorus application,P_applied,Infeasible,Infeasible,Infeasible,,
34,Nitrogen based,annual,Nitrogen application,N_applied,Infeasible,Infeasible,Infeasible,,
34,Water based,annual,Nitrogen application,N_applied,Infeasible,Infeasible,Infeasible,,
34,Nitrogen based,annual,Phosphorus Surplus,P_surplus,Infeasible,Infeasible,Infeasible,,
34,Water based,annual,Phosphorus Surplus,P_surplus,Infeasible,Infeasible,Infeasible,,
34,Nitrogen based,annual,Nitrogen Surplus,N_surplus,Infeasible,Infeasible,Infeasible,,
34,Water based,annual,Nitrogen Surplus,N_surplus,Infeasible,Infeasible,Infeasible,,
34,Nitrogen based,annual,Water Demand,water,Infeasible,Infeasible,Infeasible,,
34,Water based,annual,Water Demand,water,Infeasible,Infeasible,Infeasible,,
35,Nitrogen based,annual,Nitrogen Emission,N_emission,Infeasible,Infeasible,Infeasible,,
35,Water based,annual,Nitrogen Emission,N_emission,Infeasible,Infeasible,Infeasible,,
35,Nitrogen based,annual,Nitrogen Leach,N_leach,Infeasible,Infeasible,Infeasible,,
35,Water based,annual,Nitrogen Leach,N_leach,Infeasible,Infeasible,Infeasible,,
35,Nitrogen based,annual,Greenhouse Gas emission,AGHG,Infeasible,Infeasible,Infeasible,,
35,Water based,annual,Greenhouse Gas emission,AGHG,Infeasible,Infeasible,Infeasible,,
35,Nitrogen based,annual,Profit,profit,Infeasible,Infeasible,Infeasible,,
35,Water based,annual,Profit,profit,Infeasible,Infeasible,Infeasible,,
35,Nitrogen based,annual,Calorie,Calorie,Infeasible,Infeasible,Infeasible,,
35,Water based,annual,Calorie,Calorie,Infeasible,Infeasible,Infeasible,,
35,Nitrogen based,annual,Phosphorus application,P_applied,Infeasible,Infeasible,Infeasible,,
35,Water based,annual,Phosphorus application,P_applied,Infeasible,Infeasible,Infeasible,,
35,Nitrogen based,annual,Nitrogen application,N_applied,Infeasible,Infeasible,Infeasible,,
35,Water based,annual,Nitrogen application,N_applied,Infeasible,Infeasible,Infeasible,,
35,Nitrogen based,annual,Phosphorus Surplus,P_surplus,Infeasible,Infeasible,Infeasible,,
35,Water based,annual,Phosphorus Surplus,P_surplus,Infeasible,Infeasible,Infeasible,,
35,Nitrogen based,annual,Nitrogen Surplus,N_surplus,Infeasible,Infeasible,Infeasible,,
35,Water based,annual,Nitrogen Surplus,N_surplus,Infeasible,Infeasible,Infeasible,,
35,Nitrogen based,annual,Water Demand,water,Infeasible,Infeasible,Infeasible,,
35,Water based,annual,Water Demand,water,Infeasible,Infeasible,Infeasible,,
36,Nitrogen based,annual,Nitrogen Emission,N_emission,Infeasible,Infeasible,Infeasible,,
36,Water based,annual,Nitrogen Emission,N_emission,Infeasible,Infeasible,Infeasible,,
36,Nitrogen based,annual,Nitrogen Leach,N_leach,Infeasible,Infeasible,Infeasible,,
36,Water based,annual,Nitrogen Leach,N_leach,Infeasible,Infeasible,Infeasible,,
36,Nitrogen based,annual,Greenhouse Gas emission,AGHG,Infeasible,Infeasible,Infeasible,,
36,Water based,annual,Greenhouse Gas emission,AGHG,Infeasible,Infeasible,Infeasible,,
36,Nitrogen based,annual,Profit,profit,Infeasible,Infeasible,Infeasible,,
36,Water based,annual,Profit,profit,Infeasible,Infeasible,Infeasible,,
36,Nitrogen based,annual,Calorie,Calorie,Infeasible,Infeasible,Infeasible,,
36,Water based,annual,Calorie,Calorie,Infeasible,Infeasible,Infeasible,,
36,Nitrogen based,annual,Phosphorus application,P_applied,Infeasible,Infeasible,Infeasible,,
36,Water based,annual,Phosphorus application,P_applied,Infeasible,Infeasible,Infeasible,,
36,Nitrogen based,annual,Nitrogen application,N_applied,Infeasible,Infeasible,Infeasible,,
36,Water based,annual,Nitrogen application,N_applied,Infeasible,Infeasible,Infeasible,,
36,Nitrogen based,annual,Phosphorus Surplus,P_surplus,Infeasible,Infeasible,Infeasible,,
36,Water based,annual,Phosphorus Surplus,P_surplus,Infeasible,Infeasible,Infeasible,,
36,Nitrogen based,annual,Nitrogen Surplus,N_surplus,Infeasible,Infeasible,Infeasible,,
36,Water based,annual,Nitrogen Surplus,N_surplus,Infeasible,Infeasible,Infeasible,,
36,Nitrogen based,annual,Water Demand,water,Infeasible,Infeasible,Infeasible,,
36,Water based,annual,Water Demand,water,Infeasible,Infeasible,Infeasible,,
37,Nitrogen based,annual,Nitrogen Emission,N_emission,Infeasible,Infeasible,Infeasible,,
37,Water based,annual,Nitrogen Emission,N_emission,Infeasible,Infeasible,Infeasible,,
37,Nitrogen based,annual,Nitrogen Leach,N_leach,Infeasible,Infeasible,Infeasible,,
37,Water based,annual,Nitrogen Leach,N_leach,Infeasible,Infeasible,Infeasible,,
37,Nitrogen based,annual,Greenhouse Gas emission,AGHG,Infeasible,Infeasible,Infeasible,,
37,Water based,annual,Greenhouse Gas emission,AGHG,Infeasible,Infeasible,Infeasible,,
37,Nitrogen based,annual,Profit,profit,Infeasible,Infeasible,Infeasible,,
37,Water based,annual,Profit,profit,Infeasible,Infeasible,Infeasible,,
37,Nitrogen based,annual,Calorie,Calorie,Infeasible,Infeasible,Infeasible,,
37,Water based,annual,Calorie,Calorie,Infeasible,Infeasible,Infeasible,,
37,Nitrogen based,annual,Phosphorus application,P_applied,Infeasible,Infeasible,Infeasible,,
37,Water based,annual,Phosphorus application,P_applied,Infeasible,Infeasible,Infeasible,,
37,Nitrogen based,annual,Nitrogen application,N_applied,Infeasible,Infeasible,Infeasible,,
37,Water based,annual,Nitrogen application,N_applied,Infeasible,Infeasible,Infeasible,,
37,Nitrogen based,annual,Phosphorus Surplus,P_surplus,Infeasible,Infeasible,Infeasible,,
37,Water based,annual,Phosphorus Surplus,P_surplus,Infeasible,Infeasible,Infeasible,,
37,Nitrogen based,annual,Nitrogen Surplus,N_surplus,Infeasible,Infeasible,Infeasible,,
37,Water based,annual,Nitrogen Surplus,N_surplus,Infeasible,Infeasible,Infeasible,,
37,Nitrogen based,annual,Water Demand,water,Infeasible,Infeasible,Infeasible,,
37,Water based,annual,Water Demand,water,Infeasible,Infeasible,Infeasible,,
38,Nitrogen based,annual,Nitrogen Emission,N_emission,Infeasible,Infeasible,Infeasible,,
38,Water based,annual,Nitrogen Emission,N_emission,Infeasible,Infeasible,Infeasible,,
38,Nitrogen based,annual,Nitrogen Leach,N_leach,Infeasible,Infeasible,Infeasible,,
38,Water based,annual,Nitrogen Leach,N_leach,Infeasible,Infeasible,Infeasible,,
38,Nitrogen based,annual,Greenhouse Gas emission,AGHG,Infeasible,Infeasible,Infeasible,,
38,Water based,annual,Greenhouse Gas emission,AGHG,Infeasible,Infeasible,Infeasible,,
38,Nitrogen based,annual,Profit,profit,Infeasible,Infeasible,Infeasible,,
38,Water based,annual,Profit,profit,Infeasible,Infeasible,Infeasible,,
38,Nitrogen based,annual,Calorie,Calorie,Infeasible,Infeasible,Infeasible,,
38,Water based,annual,Calorie,Calorie,Infeasible,Infeasible,Infeasible,,
38,Nitrogen based,annual,Phosphorus application,P_applied,Infeasible,Infeasible,Infeasible,,
38,Water based,annual,Phosphorus application,P_applied,Infeasible,Infeasible,Infeasible,,
38,Nitrogen based,annual,Nitrogen application,N_applied,Infeasible,Infeasible,Infeasible,,
38,Water based,annual,Nitrogen application,N_applied,Infeasible,Infeasible,Infeasible,,
38,Nitrogen based,annual,Phosphorus Surplus,P_surplus,Infeasible,Infeasible,Infeasible,,
38,Water based,annual,Phosphorus Surplus,P_surplus,Infeasible,Infeasible,Infeasible,,
38,Nitrogen based,annual,Nitrogen Surplus,N_surplus,Infeasible,Infeasible,Infeasible,,
38,Water based,annual,Nitrogen Surplus,N_surplus,Infeasible,Infeasible,Infeasible,,
38,Nitrogen based,annual,Water Demand,water,Infeasible,Infeasible,Infeasible,,
38,Water based,annual,Water Demand,water,Infeasible,Infeasible,Infeasible,,
39,Nitrogen based,annual,Nitrogen Emission,N_emission,Infeasible,Infeasible,Infeasible,,
39,Water based,annual,Nitrogen Emission,N_emission,Infeasible,Infeasible,Infeasible,,
39,Nitrogen based,annual,Nitrogen Leach,N_leach,Infeasible,Infeasible,Infeasible,,
39,Water based,annual,Nitrogen Leach,N_leach,Infeasible,Infeasible,Infeasible,,
39,Nitrogen based,annual,Greenhouse Gas emission,AGHG,Infeasible,Infeasible,Infeasible,,
39,Water based,annual,Greenhouse Gas emission,AGHG,Infeasible,Infeasible,Infeasible,,
39,Nitrogen based,annual,Profit,profit,Infeasible,Infeasible,Infeasible,,
39,Water based,annual,Profit,profit,Infeasible,Infeasible,Infeasible,,
39,Nitrogen based,annual,Calorie,Calorie,Infeasible,Infeasible,Infeasible,,
39,Water based,annual,Calorie,Calorie,Infeasible,Infeasible,Infeasible,,
39,Nitrogen based,annual,Phosphorus application,P_applied,Infeasible,Infeasible,Infeasible,,
39,Water based,annual,Phosphorus application,P_applied,Infeasible,Infeasible,Infeasible,,
39,Nitrogen based,annual,Nitrogen application,N_applied,Infeasible,Infeasible,Infeasible,,
39,Water based,annual,Nitrogen application,N_applied,Infeasible,Infeasible,Infeasible,,
39,Nitrogen based,annual,Phosphorus Surplus,P_surplus,Infeasible,Infeasible,Infeasible,,
39,Water based,annual,Phosphorus Surplus,P_surplus,Infeasible,Infeasible,Infeasible,,
39,Nitrogen based,annual,Nitrogen Surplus,N_surplus,Infeasible,Infeasible,Infeasible,,
39,Water based,annual,Nitrogen Surplus,N_surplus,Infeasible,Infeasible,Infeasible,,
39,Nitrogen based,annual,Water Demand,water,Infeasible,Infeasible,Infeasible,,
39,Water based,annual,Water Demand,water,Infeasible,Infeasible,Infeasible,,
40,Nitrogen based,annual,Nitrogen Emission,N_emission,Infeasible,Infeasible,Infeasible,,
40,Water based,annual,Nitrogen Emission,N_emission,Infeasible,Infeasible,Infeasible,,
40,Nitrogen based,annual,Nitrogen Leach,N_leach,Infeasible,Infeasible,Infeasible,,
40,Water based,annual,Nitrogen Leach,N_leach,Infeasible,Infeasible,Infeasible,,
40,Nitrogen based,annual,Greenhouse Gas emission,AGHG,Infeasible,Infeasible,Infeasible,,
40,Water based,annual,Greenhouse Gas emission,AGHG,Infeasible,Infeasible,Infeasible,,
40,Nitrogen based,annual,Profit,profit,Infeasible,Infeasible,Infeasible,,
40,Water based,annual,Profit,profit,Infeasible,Infeasible,Infeasible,,
40,Nitrogen based,annual,Calorie,Calorie,Infeasible,Infeasible,Infeasible,,
40,Water based,annual,Calorie,Calorie,Infeasible,Infeasible,Infeasible,,
40,Nitrogen based,annual,Phosphorus application,P_applied,Infeasible,Infeasible,Infeasible,,
40,Water based,annual,Phosphorus application,P_applied,Infeasible,Infeasible,Infeasible,,
40,Nitrogen based,annual,Nitrogen application,N_applied,Infeasible,Infeasible,Infeasible,,
40,Water based,annual,Nitrogen application,N_applied,Infeasible,Infeasible,Infeasible,,
40,Nitrogen based,annual,Phosphorus Surplus,P_surplus,Infeasible,Infeasible,Infeasible,,
40,Water based,annual,Phosphorus Surplus,P_surplus,Infeasible,Infeasible,Infeasible,,
40,Nitrogen based,annual,Nitrogen Surplus,N_surplus,Infeasible,Infeasible,Infeasible,,
40,Water based,annual,Nitrogen Surplus,N_surplus,Infeasible,Infeasible,Infeasible,,
40,Nitrogen based,annual,Water Demand,water,Infeasible,Infeasible,Infeasible,,
40,Water based,annual,Water Demand,water,Infeasible,Infeasible,Infeasible,,
41,Nitrogen based,annual,Nitrogen Emission,N_emission,Infeasible,Infeasible,Infeasible,,
41,Water based,annual,Nitrogen Emission,N_emission,Infeasible,Infeasible,Infeasible,,
41,Nitrogen based,annual,Nitrogen Leach,N_leach,Infeasible,Infeasible,Infeasible,,
41,Water based,annual,Nitrogen Leach,N_leach,Infeasible,Infeasible,Infeasible,,
41,Nitrogen based,annual,Greenhouse Gas emission,AGHG,Infeasible,Infeasible,Infeasible,,
