Alpha,objective_nitrogen_kharif,objective_water_kharif,nitrogen_mt_kharif,water_bcm_kharif,solve_status_kharif,solve_status_code_kharif,is_valid_kharif,variable_count_kharif,constraint_count_kharif,income_mode_kharif,objective_mode_kharif,objective_nitrogen_rabi,objective_water_rabi,nitrogen_mt_rabi,water_bcm_rabi,solve_status_rabi,solve_status_code_rabi,is_valid_rabi,variable_count_rabi,constraint_count_rabi,income_mode_rabi,objective_mode_rabi,objective_nitrogen,objective_water,nitrogen_mt,water_bcm,is_valid,solve_status,income_mode,objective_mode,nitrogen_pct_of_2017_baseline,water_pct_of_2017_baseline
0.2,5137918725.393196,312693115287.94196,5.137918725393196,312.69311528794196,Optimal,1,True,2459,3235,profit,normalized,2937343549.074403,101224086328.57904,2.9373435490744026,101.22408632857903,Optimal,1,True,1788,2529,profit,normalized,8075262274.467599,413917201616.521,8.0752622744676,413.91720161652097,True,Optimal|Optimal,profit,normalized,97.46451662193394,88.5221367622338
0.21,5135647812.405359,312733773560.32935,5.1356478124053595,312.7337735603293,Optimal,1,True,2459,3235,profit,normalized,2936840971.09604,101228744313.05489,2.9368409710960397,101.22874431305489,Optimal,1,True,1788,2529,profit,normalized,8072488783.501399,413962517873.3842,8.072488783501399,413.96251787338423,True,Optimal|Optimal,profit,normalized,97.43104192511441,88.53182829443378
0.22,5135265118.643075,312741039298.4376,5.135265118643075,312.7410392984376,Optimal,1,True,2459,3235,profit,normalized,2936840971.09604,101228744313.05489,2.9368409710960397,101.22874431305489,Optimal,1,True,1788,2529,profit,normalized,8072106089.739115,413969783611.4925,8.072106089739115,413.9697836114925,True,Optimal|Optimal,profit,normalized,97.42642299618214,88.53338217685275
0.23,5135265118.643075,312741039298.4376,5.135265118643075,312.7410392984376,Optimal,1,True,2459,3235,profit,normalized,2933452795.2435656,101263405866.54543,2.9334527952435656,101.26340586654543,Optimal,1,True,1788,2529,profit,normalized,8068717913.886641,414004445164.98303,8.06871791388664,414.00444516498305,True,Optimal|Optimal,profit,normalized,97.38552934957754,88.54079504775181
0.24,5134397005.987243,312759352932.6999,5.134397005987243,312.75935293269987,Optimal,1,True,2459,3235,profit,normalized,2932187815.390701,101277157035.05652,2.9321878153907006,101.27715703505652,Optimal,1,True,1788,2529,profit,normalized,8066584821.377943,414036509967.7564,8.066584821377942,414.0365099677564,True,Optimal|Optimal,profit,normalized,97.35978395293235,88.54765256622476
0.25,5134111645.245252,312765569976.57074,5.134111645245252,312.76556997657076,Optimal,1,True,2459,3235,profit,normalized,2932178783.8980803,101277263555.55261,2.93217878389808,101.27726355555261,Optimal,1,True,1788,2529,profit,normalized,8066290429.143332,414042833532.12335,8.066290429143331,414.0428335321233,True,Optimal|Optimal,profit,normalized,97.35623078080388,88.54900495126101
0.26,5132790358.941707,312796857900.3629,5.1327903589417065,312.7968579003629,Optimal,1,True,2459,3235,profit,normalized,2932045689.657271,101278900290.94955,2.932045689657271,101.27890029094955,Optimal,1,True,1788,2529,profit,normalized,8064836048.598978,414075758191.3125,8.064836048598979,414.0757581913125,True,Optimal|Optimal,profit,normalized,97.33867710986146,88.55604636237466
0.27,5132340063.197516,312808091706.3828,5.132340063197517,312.8080917063828,Optimal,1,True,2459,3235,profit,normalized,2932022659.7767615,101279197177.66623,2.9320226597767616,101.27919717766623,Optimal,1,True,1788,2529,profit,normalized,8064362722.9742775,414087288884.0491,8.064362722974277,414.0872888840491,True,Optimal|Optimal,profit,normalized,97.33296429811018,88.5585123665789
0.28,5132237552.0149765,312810768068.82416,5.132237552014977,312.81076806882413,Optimal,1,True,2459,3235,profit,normalized,2931202590.6748004,101290169836.05269,2.9312025906748005,101.29016983605268,Optimal,1,True,1788,2529,profit,normalized,8063440142.689777,414100937904.87683,8.063440142689778,414.10093790487684,True,Optimal|Optimal,profit,normalized,97.32182919953166,88.56143140566127
0.29,5130151206.014883,312868040932.9935,5.130151206014883,312.86804093299355,Optimal,1,True,2459,3235,profit,normalized,2931168375.102963,101290661030.28975,2.931168375102963,101.29066103028975,Optimal,1,True,1788,2529,profit,normalized,8061319581.117846,414158701963.28326,8.061319581117846,414.15870196328325,True,Optimal|Optimal,profit,normalized,97.29623504524284,88.57378507895203
