iteration,scenario,season,metric,metric_key,status,kharif_status,rabi_status,pct_reduction,display_pct_change
24,Water based,annual,Water Demand,water,Optimal,Optimal,Optimal,47.10636275030613,-47.10636275030613
25,Nitrogen based,annual,Nitrogen Emission,N_emission,Optimal,Optimal,Optimal,23.752793699666704,-23.752793699666704
25,Water based,annual,Nitrogen Emission,N_emission,Optimal,Optimal,Optimal,8.096859805625037,-8.096859805625037
25,Nitrogen based,annual,Nitrogen Leach,N_leach,Optimal,Optimal,Optimal,21.866990307535197,-21.866990307535197
25,Water based,annual,Nitrogen Leach,N_leach,Optimal,Optimal,Optimal,7.210793889457892,-7.210793889457892
25,Nitrogen based,annual,Greenhouse Gas emission,AGHG,Optimal,Optimal,Optimal,29.829423608856146,-29.829423608856146
25,Water based,annual,Greenhouse Gas emission,AGHG,Optimal,Optimal,Optimal,37.53343144879116,-37.53343144879116
25,Nitrogen based,annual,Profit,profit,Optimal,Optimal,Optimal,-5.936189055739249,5.936189055739249
25,Water based,annual,Profit,profit,Optimal,Optimal,Optimal,-13.637503664203432,13.637503664203432
25,Nitrogen based,annual,Calorie,Calorie,Optimal,Optimal,Optimal,-2.545174619025479,2.545174619025479
25,Water based,annual,Calorie,Calorie,Optimal,Optimal,Optimal,-4.541294198400005,4.541294198400005
25,Nitrogen based,annual,Phosphorus application,P_applied,Optimal,Optimal,Optimal,15.295911782640758,-15.295911782640758
25,Water based,annual,Phosphorus application,P_applied,Optimal,Optimal,Optimal,4.368156916661715,-4.368156916661715
25,Nitrogen based,annual,Nitrogen application,N_applied,Optimal,Optimal,Optimal,14.092747235013562,-14.092747235013562
25,Water based,annual,Nitrogen application,N_applied,Optimal,Optimal,Optimal,2.27252412609356,-2.27252412609356
25,Nitrogen based,annual,Phosphorus Surplus,P_surplus,Optimal,Optimal,Optimal,20.972175477798622,-20.972175477798622
25,Water based,annual,Phosphorus Surplus,P_surplus,Optimal,Optimal,Optimal,7.838639701295466,-7.838639701295466
25,Nitrogen based,annual,Nitrogen Surplus,N_surplus,Optimal,Optimal,Optimal,22.4665542240353,-22.4665542240353
25,Water based,annual,Nitrogen Surplus,N_surplus,Optimal,Optimal,Optimal,5.365830481128784,-5.365830481128784
25,Nitrogen based,annual,Water Demand,water,Optimal,Optimal,Optimal,32.176964588435744,-32.176964588435744
25,Water based,annual,Water Demand,water,Optimal,Optimal,Optimal,46.920429179038905,-46.920429179038905
26,Nitrogen based,annual,Nitrogen Emission,N_emission,Optimal,Optimal,Optimal,23.928836856931458,-23.928836856931458
26,Water based,annual,Nitrogen Emission,N_emission,Optimal,Optimal,Optimal,10.238993777429465,-10.238993777429465
26,Nitrogen based,annual,Nitrogen Leach,N_leach,Optimal,Optimal,Optimal,22.00934419149762,-22.00934419149762
26,Water based,annual,Nitrogen Leach,N_leach,Optimal,Optimal,Optimal,8.667900775385867,-8.667900775385867
26,Nitrogen based,annual,Greenhouse Gas emission,AGHG,Optimal,Optimal,Optimal,30.438166719908562,-30.438166719908562
26,Water based,annual,Greenhouse Gas emission,AGHG,Optimal,Optimal,Optimal,41.069537837612735,-41.069537837612735
26,Nitrogen based,annual,Profit,profit,Optimal,Optimal,Optimal,-7.551846596428907,7.551846596428907
26,Water based,annual,Profit,profit,Optimal,Optimal,Optimal,-9.66656972775292,9.66656972775292
26,Nitrogen based,annual,Calorie,Calorie,Optimal,Optimal,Optimal,-2.779330366907997,2.779330366907997
26,Water based,annual,Calorie,Calorie,Optimal,Optimal,Optimal,-4.241199161322394,4.241199161322394
26,Nitrogen based,annual,Phosphorus application,P_applied,Optimal,Optimal,Optimal,14.478340494015859,-14.478340494015859
26,Water based,annual,Phosphorus application,P_applied,Optimal,Optimal,Optimal,6.348464226006534,-6.348464226006534
26,Nitrogen based,annual,Nitrogen application,N_applied,Optimal,Optimal,Optimal,13.829518722592132,-13.829518722592132
26,Water based,annual,Nitrogen application,N_applied,Optimal,Optimal,Optimal,3.494194396775596,-3.494194396775596
26,Nitrogen based,annual,Phosphorus Surplus,P_surplus,Optimal,Optimal,Optimal,19.98419854982551,-19.98419854982551
26,Water based,annual,Phosphorus Surplus,P_surplus,Optimal,Optimal,Optimal,10.313756735422865,-10.313756735422865
26,Nitrogen based,annual,Nitrogen Surplus,N_surplus,Optimal,Optimal,Optimal,22.20979136396608,-22.20979136396608
26,Water based,annual,Nitrogen Surplus,N_surplus,Optimal,Optimal,Optimal,7.165298754772166,-7.165298754772166
26,Nitrogen based,annual,Water Demand,water,Optimal,Optimal,Optimal,26.71532571179371,-26.71532571179371
26,Water based,annual,Water Demand,water,Optimal,Optimal,Optimal,46.413784472935376,-46.413784472935376
27,Nitrogen based,annual,Nitrogen Emission,N_emission,Optimal,Optimal,Optimal,24.26174919705461,-24.26174919705461
27,Water based,annual,Nitrogen Emission,N_emission,Optimal,Optimal,Optimal,8.586333662024414,-8.586333662024414
27,Nitrogen based,annual,Nitrogen Leach,N_leach,Optimal,Optimal,Optimal,22.521879149759457,-22.521879149759457
27,Water based,annual,Nitrogen Leach,N_leach,Optimal,Optimal,Optimal,7.0067608716793535,-7.0067608716793535
27,Nitrogen based,annual,Greenhouse Gas emission,AGHG,Optimal,Optimal,Optimal,29.217452624280345,-29.217452624280345
27,Water based,annual,Greenhouse Gas emission,AGHG,Optimal,Optimal,Optimal,40.38388297492061,-40.38388297492061
27,Nitrogen based,annual,Profit,profit,Optimal,Optimal,Optimal,-5.112862733849047,5.112862733849047
27,Water based,annual,Profit,profit,Optimal,Optimal,Optimal,-13.411097651727212,13.411097651727212
27,Nitrogen based,annual,Calorie,Calorie,Optimal,Optimal,Optimal,-1.9337831796450353,1.9337831796450353
27,Water based,annual,Calorie,Calorie,Optimal,Optimal,Optimal,-3.3783399668008594,3.3783399668008594
27,Nitrogen based,annual,Phosphorus application,P_applied,Optimal,Optimal,Optimal,14.101317893628053,-14.101317893628053
27,Water based,annual,Phosphorus application,P_applied,Optimal,Optimal,Optimal,5.674008723348582,-5.674008723348582
27,Nitrogen based,annual,Nitrogen application,N_applied,Optimal,Optimal,Optimal,14.327433097798295,-14.327433097798295
27,Water based,annual,Nitrogen application,N_applied,Optimal,Optimal,Optimal,2.326170908820728,-2.326170908820728
27,Nitrogen based,annual,Phosphorus Surplus,P_surplus,Optimal,Optimal,Optimal,19.30126843985983,-19.30126843985983
27,Water based,annual,Phosphorus Surplus,P_surplus,Optimal,Optimal,Optimal,9.204362639818376,-9.204362639818376
27,Nitrogen based,annual,Nitrogen Surplus,N_surplus,Optimal,Optimal,Optimal,22.86088213514044,-22.86088213514044
27,Water based,annual,Nitrogen Surplus,N_surplus,Optimal,Optimal,Optimal,4.829924389745316,-4.829924389745316
27,Nitrogen based,annual,Water Demand,water,Optimal,Optimal,Optimal,29.940259774301676,-29.940259774301676
27,Water based,annual,Water Demand,water,Optimal,Optimal,Optimal,45.046985372485146,-45.046985372485146
28,Nitrogen based,annual,Nitrogen Emission,N_emission,Optimal,Optimal,Optimal,23.268643773247234,-23.268643773247234
28,Water based,annual,Nitrogen Emission,N_emission,Optimal,Optimal,Optimal,12.217670971263452,-12.217670971263452
28,Nitrogen based,annual,Nitrogen Leach,N_leach,Optimal,Optimal,Optimal,20.865184302936516,-20.865184302936516
28,Water based,annual,Nitrogen Leach,N_leach,Optimal,Optimal,Optimal,10.73069560782846,-10.73069560782846
28,Nitrogen based,annual,Greenhouse Gas emission,AGHG,Optimal,Optimal,Optimal,28.72710536388074,-28.72710536388074
28,Water based,annual,Greenhouse Gas emission,AGHG,Optimal,Optimal,Optimal,40.5501107423782,-40.5501107423782
28,Nitrogen based,annual,Profit,profit,Optimal,Optimal,Optimal,-3.0115848844356963,3.0115848844356963
28,Water based,annual,Profit,profit,Optimal,Optimal,Optimal,-12.448653219837604,12.448653219837604
28,Nitrogen based,annual,Calorie,Calorie,Optimal,Optimal,Optimal,-1.9945278579741073,1.9945278579741073
28,Water based,annual,Calorie,Calorie,Optimal,Optimal,Optimal,-3.8847334847281543,3.8847334847281543
28,Nitrogen based,annual,Phosphorus application,P_applied,Optimal,Optimal,Optimal,14.724860791423987,-14.724860791423987
28,Water based,annual,Phosphorus application,P_applied,Optimal,Optimal,Optimal,6.839672563978244,-6.839672563978244
28,Nitrogen based,annual,Nitrogen application,N_applied,Optimal,Optimal,Optimal,13.801037640696114,-13.801037640696114
28,Water based,annual,Nitrogen application,N_applied,Optimal,Optimal,Optimal,4.804721750327227,-4.804721750327227
28,Nitrogen based,annual,Phosphorus Surplus,P_surplus,Optimal,Optimal,Optimal,20.02875873007132,-20.02875873007132
28,Water based,annual,Phosphorus Surplus,P_surplus,Optimal,Optimal,Optimal,10.797936327508902,-10.797936327508902
28,Nitrogen based,annual,Nitrogen Surplus,N_surplus,Optimal,Optimal,Optimal,21.81398290259288,-21.81398290259288
28,Water based,annual,Nitrogen Surplus,N_surplus,Optimal,Optimal,Optimal,8.92864218807171,-8.92864218807171
28,Nitrogen based,annual,Water Demand,water,Optimal,Optimal,Optimal,32.791373235510605,-32.791373235510605
28,Water based,annual,Water Demand,water,Optimal,Optimal,Optimal,47.48331714618537,-47.48331714618537
29,Nitrogen based,annual,Nitrogen Emission,N_emission,Optimal,Optimal,Optimal,23.59727289432947,-23.59727289432947
29,Water based,annual,Nitrogen Emission,N_emission,Optimal,Optimal,Optimal,10.616251448795476,-10.616251448795476
29,Nitrogen based,annual,Nitrogen Leach,N_leach,Optimal,Optimal,Optimal,21.479361301725035,-21.479361301725035
29,Water based,annual,Nitrogen Leach,N_leach,Optimal,Optimal,Optimal,10.721987684370875,-10.721987684370875
29,Nitrogen based,annual,Greenhouse Gas emission,AGHG,Optimal,Optimal,Optimal,29.10292357496785,-29.10292357496785
29,Water based,annual,Greenhouse Gas emission,AGHG,Optimal,Optimal,Optimal,40.786702541082946,-40.786702541082946
29,Nitrogen based,annual,Profit,profit,Optimal,Optimal,Optimal,-9.089301170031016,9.089301170031016
29,Water based,annual,Profit,profit,Optimal,Optimal,Optimal,-15.13808619883826,15.13808619883826
29,Nitrogen based,annual,Calorie,Calorie,Optimal,Optimal,Optimal,-2.5339447173560106,2.5339447173560106
29,Water based,annual,Calorie,Calorie,Optimal,Optimal,Optimal,-3.032652584631568,3.032652584631568
29,Nitrogen based,annual,Phosphorus application,P_applied,Optimal,Optimal,Optimal,14.211017728815579,-14.211017728815579
29,Water based,annual,Phosphorus application,P_applied,Optimal,Optimal,Optimal,7.243372409492667,-7.243372409492667
29,Nitrogen based,annual,Nitrogen application,N_applied,Optimal,Optimal,Optimal,13.832737899186831,-13.832737899186831
29,Water based,annual,Nitrogen application,N_applied,Optimal,Optimal,Optimal,3.991950864558123,-3.991950864558123
29,Nitrogen based,annual,Phosphorus Surplus,P_surplus,Optimal,Optimal,Optimal,19.558257656426825,-19.558257656426825
29,Water based,annual,Phosphorus Surplus,P_surplus,Optimal,Optimal,Optimal,11.192294407952652,-11.192294407952652
29,Nitrogen based,annual,Nitrogen Surplus,N_surplus,Optimal,Optimal,Optimal,22.10834338185431,-22.10834338185431
29,Water based,annual,Nitrogen Surplus,N_surplus,Optimal,Optimal,Optimal,7.302171612085366,-7.302171612085366
29,Nitrogen based,annual,Water Demand,water,Optimal,Optimal,Optimal,30.216289535407068,-30.216289535407068
29,Water based,annual,Water Demand,water,Optimal,Optimal,Optimal,47.16220998344506,-47.16220998344506
30,Nitrogen based,annual,Nitrogen Emission,N_emission,Optimal,Optimal,Optimal,24.387934860621602,-24.387934860621602
30,Water based,annual,Nitrogen Emission,N_emission,Optimal,Optimal,Optimal,10.167502400629335,-10.167502400629335
30,Nitrogen based,annual,Nitrogen Leach,N_leach,Optimal,Optimal,Optimal,21.66638205809189,-21.66638205809189
30,Water based,annual,Nitrogen Leach,N_leach,Optimal,Optimal,Optimal,8.592650370031388,-8.592650370031388
30,Nitrogen based,annual,Greenhouse Gas emission,AGHG,Optimal,Optimal,Optimal,29.060394960034817,-29.060394960034817
30,Water based,annual,Greenhouse Gas emission,AGHG,Optimal,Optimal,Optimal,40.59731452177154,-40.59731452177154
30,Nitrogen based,annual,Profit,profit,Optimal,Optimal,Optimal,-5.172207485239189,5.172207485239189
30,Water based,annual,Profit,profit,Optimal,Optimal,Optimal,-17.719511576519416,17.719511576519416
30,Nitrogen based,annual,Calorie,Calorie,Optimal,Optimal,Optimal,-2.453683755372948,2.453683755372948
30,Water based,annual,Calorie,Calorie,Optimal,Optimal,Optimal,-2.9404603528339073,2.9404603528339073
30,Nitrogen based,annual,Phosphorus application,P_applied,Optimal,Optimal,Optimal,15.903751480729953,-15.903751480729953
30,Water based,annual,Phosphorus application,P_applied,Optimal,Optimal,Optimal,4.879203130325134,-4.879203130325134
30,Nitrogen based,annual,Nitrogen application,N_applied,Optimal,Optimal,Optimal,14.304950730468786,-14.304950730468786
