scenario_key,scenario_label,strategy,metric,baseline_total,optimized_total,pct_reduction,display_pct_change,solver_status
MSP,MSP baseline,Nitrogen based,Water Demand,467586094005.25684,318394096594.1964,31.906850807539872,-31.906850807539872,kharif:Optimal;rabi:Optimal
2013-14,Realized-price 2013-14,Water based,Nitrogen Emission,287739236.80885214,269915420.2238898,6.194433815365555,-6.194433815365555,kharif:Optimal;rabi:Optimal
2013-14,Realized-price 2013-14,Water based,Nitrogen Leach,2391590187.444786,2129780688.6005063,10.947088686795514,-10.947088686795514,kharif:Optimal;rabi:Optimal
2013-14,Realized-price 2013-14,Water based,Greenhouse Gas emission,398546513.153932,270442088.11599815,32.14290448162963,-32.14290448162963,kharif:Optimal;rabi:Optimal
2013-14,Realized-price 2013-14,Water based,Profit,579470631520.2114,630886890446.7766,-8.872970626945714,8.872970626945714,kharif:Optimal;rabi:Optimal
2013-14,Realized-price 2013-14,Water based,Calorie,955924593799921.0,1022996830884889.2,-7.0164778184383385,7.0164778184383385,kharif:Optimal;rabi:Optimal
2013-14,Realized-price 2013-14,Water based,Phosphorus application,4580861940.3896265,4470538171.624859,2.4083626662493134,-2.4083626662493134,kharif:Optimal;rabi:Optimal
2013-14,Realized-price 2013-14,Water based,Nitrogen application,12891996042.564434,12662943986.823753,1.776699705650223,-1.776699705650223,kharif:Optimal;rabi:Optimal
2013-14,Realized-price 2013-14,Water based,Phosphorus Surplus,3589737437.875405,3368971365.3297534,6.149922560250323,-6.149922560250323,kharif:Optimal;rabi:Optimal
2013-14,Realized-price 2013-14,Water based,Nitrogen Surplus,8285335580.939312,7750097975.4162655,6.460059466443076,-6.460059466443076,kharif:Optimal;rabi:Optimal
2013-14,Realized-price 2013-14,Water based,Water Demand,467586094005.25684,307250920634.96643,34.2899789848087,-34.2899789848087,kharif:Optimal;rabi:Optimal
2013-14,Realized-price 2013-14,Nitrogen based,Nitrogen Emission,287739236.80885214,241187064.11271304,16.178597403823705,-16.178597403823705,kharif:Optimal;rabi:Optimal
2013-14,Realized-price 2013-14,Nitrogen based,Nitrogen Leach,2391590187.444786,1941791180.1706014,18.807528548808662,-18.807528548808662,kharif:Optimal;rabi:Optimal
2013-14,Realized-price 2013-14,Nitrogen based,Greenhouse Gas emission,398546513.153932,306456211.00333595,23.10653816083637,-23.10653816083637,kharif:Optimal;rabi:Optimal
2013-14,Realized-price 2013-14,Nitrogen based,Profit,579470631520.2114,620098905427.4258,-7.011274031373802,7.011274031373802,kharif:Optimal;rabi:Optimal
2013-14,Realized-price 2013-14,Nitrogen based,Calorie,955924593799921.0,987674083129085.0,-3.3213382661236666,3.3213382661236666,kharif:Optimal;rabi:Optimal
2013-14,Realized-price 2013-14,Nitrogen based,Phosphorus application,4580861940.3896265,4101707659.252342,10.4599153472093,-10.4599153472093,kharif:Optimal;rabi:Optimal
2013-14,Realized-price 2013-14,Nitrogen based,Nitrogen application,12891996042.564434,11687429289.41378,9.343524068527756,-9.343524068527756,kharif:Optimal;rabi:Optimal
2013-14,Realized-price 2013-14,Nitrogen based,Phosphorus Surplus,3589737437.875405,3046957023.5527196,15.120337454093333,-15.120337454093333,kharif:Optimal;rabi:Optimal
2013-14,Realized-price 2013-14,Nitrogen based,Nitrogen Surplus,8285335580.939312,6949379681.499384,16.124342658049223,-16.124342658049223,kharif:Optimal;rabi:Optimal
2013-14,Realized-price 2013-14,Nitrogen based,Water Demand,467586094005.25684,352223565262.8033,24.67193319507842,-24.67193319507842,kharif:Optimal;rabi:Optimal
