Alpha,objective_nitrogen,objective_water,nitrogen_mt,water_bcm,solve_status,solve_status_code,is_valid,variable_count,constraint_count,income_mode,objective_mode
0.86,2939316811.3046265,101209154545.74652,2.9393168113046264,101.20915454574651,Optimal,1,True,1788,2529,profit,raw
0.87,2939286127.124283,101209357592.70389,2.9392861271242827,101.20935759270388,Optimal,1,True,1788,2529,profit,raw
0.88,2939286126.6988335,101209357595.75494,2.9392861266988333,101.20935759575494,Optimal,1,True,1788,2529,profit,raw
0.89,2937376228.988984,101223816760.5506,2.937376228988984,101.2238167605506,Optimal,1,True,1788,2529,profit,raw
0.9,2937343549.074403,101224086328.57904,2.9373435490744026,101.22408632857903,Optimal,1,True,1788,2529,profit,raw
0.91,2936840971.09604,101228744313.05489,2.9368409710960397,101.22874431305489,Optimal,1,True,1788,2529,profit,raw
0.92,2932187815.390701,101277157035.05652,2.9321878153907006,101.27715703505652,Optimal,1,True,1788,2529,profit,raw
0.93,2931936434.161597,101280342611.2684,2.9319364341615968,101.2803426112684,Optimal,1,True,1788,2529,profit,raw
0.94,2930885899.0008483,101295011778.0865,2.9308858990008484,101.2950117780865,Optimal,1,True,1788,2529,profit,raw
0.95,2930278405.6492953,101305313269.46803,2.9302784056492954,101.30531326946803,Optimal,1,True,1788,2529,profit,raw
0.96,2929419903.307035,101323875088.47368,2.929419903307035,101.32387508847368,Optimal,1,True,1788,2529,profit,raw
0.97,2926757161.9277806,101398469971.63551,2.926757161927781,101.3984699716355,Optimal,1,True,1788,2529,profit,raw
0.98,2919247171.5760336,101680441938.0663,2.9192471715760338,101.6804419380663,Optimal,1,True,1788,2529,profit,raw
0.99,2913620309.3778524,102036174930.58394,2.9136203093778525,102.03617493058394,Optimal,1,True,1788,2529,profit,raw
1.0,2906055579.6300383,103549869777.8389,2.9060555796300385,103.5498697778389,Optimal,1,True,1788,2529,profit,raw
