Alpha,objective_nitrogen_kharif,objective_water_kharif,nitrogen_mt_kharif,water_bcm_kharif,solve_status_kharif,solve_status_code_kharif,is_valid_kharif,variable_count_kharif,constraint_count_kharif,income_mode_kharif,objective_mode_kharif,objective_nitrogen_rabi,objective_water_rabi,nitrogen_mt_rabi,water_bcm_rabi,solve_status_rabi,solve_status_code_rabi,is_valid_rabi,variable_count_rabi,constraint_count_rabi,income_mode_rabi,objective_mode_rabi,objective_nitrogen,objective_water,nitrogen_mt,water_bcm,is_valid,solve_status,income_mode,objective_mode
0.56,5162507864.129275,312531319445.64594,5.162507864129275,312.5313194456459,Optimal,1,True,2459,3235,profit,raw,2943912080.919367,101196579869.93352,2.943912080919367,101.19657986993352,Optimal,1,True,1788,2529,profit,raw,8106419945.048642,413727899315.57947,8.106419945048643,413.72789931557946,True,Optimal|Optimal,profit,raw
0.57,5162507864.129275,312531319445.64594,5.162507864129275,312.5313194456459,Optimal,1,True,2459,3235,profit,raw,2943912080.919367,101196579869.93352,2.943912080919367,101.19657986993352,Optimal,1,True,1788,2529,profit,raw,8106419945.048642,413727899315.57947,8.106419945048643,413.72789931557946,True,Optimal|Optimal,profit,raw
0.58,5162507864.129275,312531319445.64594,5.162507864129275,312.5313194456459,Optimal,1,True,2459,3235,profit,raw,2943912080.919367,101196579869.93352,2.943912080919367,101.19657986993352,Optimal,1,True,1788,2529,profit,raw,8106419945.048642,413727899315.57947,8.106419945048643,413.72789931557946,True,Optimal|Optimal,profit,raw
0.59,5162281132.072348,312531639464.188,5.162281132072348,312.531639464188,Optimal,1,True,2459,3235,profit,raw,2943912080.919367,101196579869.93352,2.943912080919367,101.19657986993352,Optimal,1,True,1788,2529,profit,raw,8106193212.9917145,413728219334.1215,8.106193212991714,413.72821933412155,True,Optimal|Optimal,profit,raw
0.6,5162281132.072348,312531639464.188,5.162281132072348,312.531639464188,Optimal,1,True,2459,3235,profit,raw,2943912080.919367,101196579869.93352,2.943912080919367,101.19657986993352,Optimal,1,True,1788,2529,profit,raw,8106193212.9917145,413728219334.1215,8.106193212991714,413.72821933412155,True,Optimal|Optimal,profit,raw
0.61,5162281132.072348,312531639464.188,5.162281132072348,312.531639464188,Optimal,1,True,2459,3235,profit,raw,2943912080.919367,101196579869.93352,2.943912080919367,101.19657986993352,Optimal,1,True,1788,2529,profit,raw,8106193212.9917145,413728219334.1215,8.106193212991714,413.72821933412155,True,Optimal|Optimal,profit,raw
0.62,5162281132.072348,312531639464.188,5.162281132072348,312.531639464188,Optimal,1,True,2459,3235,profit,raw,2943675375.034375,101196956113.13503,2.9436753750343754,101.19695611313503,Optimal,1,True,1788,2529,profit,raw,8105956507.106723,413728595577.323,8.105956507106724,413.728595577323,True,Optimal|Optimal,profit,raw
0.63,5162281132.072348,312531639464.188,5.162281132072348,312.531639464188,Optimal,1,True,2459,3235,profit,raw,2943675375.034375,101196956113.13503,2.9436753750343754,101.19695611313503,Optimal,1,True,1788,2529,profit,raw,8105956507.106723,413728595577.323,8.105956507106724,413.728595577323,True,Optimal|Optimal,profit,raw
0.64,5162281132.072348,312531639464.188,5.162281132072348,312.531639464188,Optimal,1,True,2459,3235,profit,raw,2943675375.034375,101196956113.13503,2.9436753750343754,101.19695611313503,Optimal,1,True,1788,2529,profit,raw,8105956507.106723,413728595577.323,8.105956507106724,413.728595577323,True,Optimal|Optimal,profit,raw
0.65,5162281132.072348,312531639464.188,5.162281132072348,312.531639464188,Optimal,1,True,2459,3235,profit,raw,2943675375.034375,101196956113.13503,2.9436753750343754,101.19695611313503,Optimal,1,True,1788,2529,profit,raw,8105956507.106723,413728595577.323,8.105956507106724,413.728595577323,True,Optimal|Optimal,profit,raw
0.66,5162281132.072348,312531639464.188,5.162281132072348,312.531639464188,Optimal,1,True,2459,3235,profit,raw,2943306636.298024,101197658107.10524,2.9433066362980242,101.19765810710524,Optimal,1,True,1788,2529,profit,raw,8105587768.370372,413729297571.2932,8.105587768370372,413.7292975712932,True,Optimal|Optimal,profit,raw
0.67,5162281132.072348,312531639464.188,5.162281132072348,312.531639464188,Optimal,1,True,2459,3235,profit,raw,2941960990.8023663,101200347149.28098,2.9419609908023663,101.20034714928097,Optimal,1,True,1788,2529,profit,raw,8104242122.874714,413731986613.469,8.104242122874714,413.731986613469,True,Optimal|Optimal,profit,raw
