source_state,target_state,original_trade_kcal,optimized_trade_kcal,diff_trade_kcal
rajasthan,nagaland,68379283000.000015,63647357771.96534,-4731925228.034676
rajasthan,odisha,38802851500.0,38802851500.0,0.0
rajasthan,puducherry,0.0,0.0,0.0
rajasthan,punjab,7463316000.0,7463316000.0,0.0
rajasthan,sikkim,0.0,0.0,0.0
rajasthan,tamil nadu,1139410661666.6665,1126139096013.2522,-13271565653.414368
rajasthan,telangana,17838880500.0,17838880500.0,0.0
rajasthan,tripura,2550669333.333333,2550669333.333333,0.0
rajasthan,uttar pradesh,659349841500.0,612799333113.1511,-46550508386.84888
rajasthan,uttarakhand,4967467166.666666,4967467166.666666,0.0
rajasthan,west bengal,46720616000.0,45239598747.88682,-1481017252.113182
sikkim,andaman and nicobar,0.0,0.0,0.0
sikkim,andhra pradesh,0.0,0.0,0.0
sikkim,arunachal pradesh,0.0,0.0,0.0
sikkim,assam,0.0,0.0,0.0
sikkim,bihar,0.0,0.0,0.0
sikkim,chandigarh,0.0,0.0,0.0
sikkim,chhattisgarh,0.0,0.0,0.0
sikkim,dadra and nagar haveli,0.0,0.0,0.0
sikkim,daman and diu,0.0,0.0,0.0
sikkim,delhi,0.0,0.0,0.0
sikkim,goa,0.0,0.0,0.0
sikkim,gujarat,0.0,0.0,0.0
sikkim,haryana,0.0,0.0,0.0
sikkim,himachal pradesh,0.0,0.0,0.0
sikkim,jammu and kashmir,0.0,0.0,0.0
sikkim,jharkhand,0.0,0.0,0.0
sikkim,karnataka,0.0,0.0,0.0
sikkim,kerala,0.0,0.0,0.0
sikkim,lakshadeep,0.0,0.0,0.0
sikkim,madhya pradesh,0.0,0.0,0.0
sikkim,maharashtra,0.0,0.0,0.0
sikkim,manipur,0.0,0.0,0.0
sikkim,meghalaya,0.0,0.0,0.0
sikkim,mizoram,0.0,0.0,0.0
sikkim,nagaland,0.0,0.0,0.0
sikkim,odisha,0.0,0.0,0.0
sikkim,puducherry,0.0,0.0,0.0
sikkim,punjab,0.0,0.0,0.0
sikkim,rajasthan,0.0,0.0,0.0
sikkim,tamil nadu,0.0,0.0,0.0
sikkim,telangana,0.0,0.0,0.0
sikkim,tripura,0.0,0.0,0.0
sikkim,uttar pradesh,0.0,0.0,0.0
sikkim,uttarakhand,0.0,0.0,0.0
sikkim,west bengal,0.0,0.0,0.0
tamil nadu,andaman and nicobar,0.0,0.0,0.0
tamil nadu,andhra pradesh,12877008733.333332,310679716.13236904,-12566329017.200964
tamil nadu,arunachal pradesh,0.0,0.0,0.0
tamil nadu,assam,2845675000.0,0.0,-2845675000.0
tamil nadu,bihar,0.0,0.0,0.0
tamil nadu,chandigarh,0.0,0.0,0.0
tamil nadu,chhattisgarh,27553732500.0,1644779186.6866672,-25908953313.31333
tamil nadu,dadra and nagar haveli,0.0,0.0,0.0
tamil nadu,daman and diu,0.0,0.0,0.0
tamil nadu,delhi,0.0,0.0,0.0
tamil nadu,goa,0.0,0.0,0.0
tamil nadu,gujarat,0.0,0.0,0.0
tamil nadu,haryana,8050345666.666666,313273564.57803017,-7737072102.088636
tamil nadu,himachal pradesh,0.0,0.0,0.0
tamil nadu,jammu and kashmir,0.0,0.0,0.0
tamil nadu,jharkhand,0.0,0.0,0.0
tamil nadu,karnataka,35202104999.99999,58192025.61918639,-35143912974.380806
tamil nadu,kerala,4205361666.6666665,102500135.20506719,-4102861531.4615993
tamil nadu,lakshadeep,0.0,0.0,0.0
tamil nadu,madhya pradesh,8776523233.333334,0.0,-8776523233.333334
tamil nadu,maharashtra,0.0,0.0,0.0
tamil nadu,manipur,0.0,0.0,0.0
tamil nadu,meghalaya,0.0,0.0,0.0
tamil nadu,mizoram,0.0,0.0,0.0
tamil nadu,nagaland,0.0,0.0,0.0
tamil nadu,odisha,5203094266.666667,310590993.6587379,-4892503273.007929
tamil nadu,puducherry,70915133.33333334,0.0,-70915133.33333334
tamil nadu,punjab,17014444500.0,674460275.4599259,-16339984224.540073
tamil nadu,rajasthan,8123598466.666666,0.0,-8123598466.666666
tamil nadu,sikkim,0.0,0.0,0.0
tamil nadu,telangana,34610038166.66666,2065994885.7006757,-32544043280.96598
tamil nadu,tripura,0.0,0.0,0.0
tamil nadu,uttar pradesh,3079508933.3333325,2125089.188771262,-3077383844.1445613
tamil nadu,uttarakhand,0.0,0.0,0.0
tamil nadu,west bengal,0.0,0.0,0.0
telangana,andaman and nicobar,0.0,0.0,0.0
telangana,andhra pradesh,1632678300.0,1183974163.2260227,-448704136.7739773
telangana,arunachal pradesh,0.0,0.0,0.0
telangana,assam,398601333.3333334,289054910.63004285,-109546422.70329052
telangana,bihar,15237393333.333332,11049745697.960896,-4187647635.3724365
telangana,chandigarh,0.0,0.0,0.0
telangana,chhattisgarh,0.0,0.0,0.0
telangana,dadra and nagar haveli,0.0,0.0,0.0
telangana,daman and diu,0.0,0.0,0.0
telangana,delhi,0.0,0.0,0.0
telangana,goa,0.0,0.0,0.0
telangana,gujarat,69495650.0,0.0,-69495650.0
telangana,haryana,323341666.6666666,0.0,-323341666.6666666
telangana,himachal pradesh,0.0,0.0,0.0
telangana,jammu and kashmir,0.0,0.0,0.0
telangana,jharkhand,7115550000.0,5160004489.030647,-1955545510.9693527
telangana,karnataka,147574282000.0,107016879592.64914,-40557402407.35086
telangana,kerala,457648383333.3334,331874234935.82623,-125774148397.50714
telangana,lakshadeep,0.0,0.0,0.0
telangana,madhya pradesh,6750947350.0,0.0,-6750947350.0
telangana,maharashtra,0.0,0.0,0.0
telangana,manipur,0.0,0.0,0.0
telangana,meghalaya,0.0,0.0,0.0
telangana,mizoram,0.0,0.0,0.0
telangana,nagaland,2322306666.6666665,1684074010.4286804,-638232656.2379861
telangana,odisha,0.0,0.0,0.0
telangana,puducherry,0.0,0.0,0.0
telangana,punjab,0.0,0.0,0.0
telangana,rajasthan,658256550.0,0.0,-658256550.0
telangana,sikkim,0.0,0.0,0.0
telangana,tamil nadu,1406869458000.0,1020223695815.5186,-386645762184.48145
telangana,tripura,0.0,0.0,0.0
telangana,uttar pradesh,1189897333.3333335,0.0,-1189897333.3333335
telangana,uttarakhand,0.0,0.0,0.0
telangana,west bengal,157726512000.0,114379002320.1504,-43347509679.849594
tripura,andaman and nicobar,0.0,0.0,0.0
tripura,andhra pradesh,3155050000.0,3195277179.1686263,40227179.16862631
tripura,arunachal pradesh,0.0,0.0,0.0
tripura,assam,26059793333.333336,26392058107.431168,332264774.0978317
tripura,bihar,5500200000.0,5570328058.46604,70128058.46603966
tripura,chandigarh,1659553333.3333335,1680712791.7507565,21159458.41742301
tripura,chhattisgarh,747896666.6666667,757432418.3059809,9535751.639314175
tripura,dadra and nagar haveli,0.0,0.0,0.0
tripura,daman and diu,0.0,0.0,0.0
tripura,delhi,0.0,0.0,0.0
tripura,goa,0.0,0.0,0.0
tripura,gujarat,0.0,0.0,0.0
tripura,haryana,1924676166.6666665,1732600367.5704482,-192075799.09621835
tripura,himachal pradesh,0.0,0.0,0.0
tripura,jammu and kashmir,0.0,0.0,0.0
tripura,jharkhand,0.0,0.0,0.0
tripura,karnataka,0.0,0.0,0.0
tripura,kerala,0.0,0.0,0.0
tripura,lakshadeep,0.0,0.0,0.0
tripura,madhya pradesh,0.0,0.0,0.0
tripura,maharashtra,0.0,0.0,0.0
tripura,manipur,0.0,0.0,0.0
tripura,meghalaya,0.0,0.0,0.0
tripura,mizoram,0.0,0.0,0.0
tripura,nagaland,0.0,0.0,0.0
tripura,odisha,0.0,0.0,0.0
tripura,puducherry,0.0,0.0,0.0
tripura,punjab,6602457533.333333,5616714409.541906,-985743123.7914263
tripura,rajasthan,0.0,0.0,0.0
tripura,sikkim,0.0,0.0,0.0
tripura,tamil nadu,19527490000.0,19776467302.718994,248977302.71899414
tripura,telangana,0.0,0.0,0.0
tripura,uttar pradesh,670954500.0,318265831.30167615,-352688668.69832385
tripura,uttarakhand,0.0,0.0,0.0
tripura,west bengal,0.0,0.0,0.0
uttar pradesh,andaman and nicobar,0.0,0.0,0.0
uttar pradesh,andhra pradesh,324848942333.3333,308029933135.922,-16819009197.411358
uttar pradesh,arunachal pradesh,714035000.0,671531579.8851932,-42503420.11480677
uttar pradesh,assam,716979169333.3333,690619775733.6431,-26359393599.690216
uttar pradesh,bihar,215882350166.66666,216733641445.02917,851291278.3625107
uttar pradesh,chandigarh,9587900833.333334,9037458535.919537,-550442297.4137969
uttar pradesh,chhattisgarh,4702463333.333333,4796409075.852749,93945742.51941586
uttar pradesh,dadra and nagar haveli,0.0,0.0,0.0
uttar pradesh,daman and diu,0.0,0.0,0.0
uttar pradesh,delhi,11554379666.666666,10866597340.676601,-687782325.9900646
uttar pradesh,goa,22705830000.0,21354249991.25339,-1351580008.7466087
uttar pradesh,gujarat,602107122500.0,571307387313.126,-30799735186.873985
uttar pradesh,haryana,23211335050.0,22817947532.7922,-393387517.2077999
uttar pradesh,himachal pradesh,1406335000.0,1322621950.4615924,-83713049.53840756
uttar pradesh,jammu and kashmir,73649986666.66666,69265921004.97884,-4384065661.68782
uttar pradesh,jharkhand,3170358333.3333335,2981640592.3876576,-188717740.94567585
uttar pradesh,karnataka,1032359621166.6667,971050053022.9545,-61309568143.712204
uttar pradesh,kerala,154236021666.66666,147458439686.67413,-6777581979.992531
uttar pradesh,lakshadeep,0.0,0.0,0.0
uttar pradesh,madhya pradesh,2622292866.6666665,2466199096.22685,-156093770.43981647
uttar pradesh,maharashtra,75259866666.66666,71214781329.47087,-4045085337.1957865
uttar pradesh,manipur,4008560000.0,4088642952.0485997,80082952.04859972
uttar pradesh,meghalaya,0.0,0.0,0.0
uttar pradesh,mizoram,950520000.0,969509474.4200498,18989474.420049787
uttar pradesh,nagaland,98807243333.33334,95687417014.16116,-3119826319.172188
uttar pradesh,odisha,417723078833.3334,392868252865.21564,-24854825968.11772
uttar pradesh,puducherry,0.0,0.0,0.0
uttar pradesh,punjab,169288934483.33334,160957436519.91504,-8331497963.418312
uttar pradesh,rajasthan,2369141833.333333,2228117050.7194133,-141024782.61391973
uttar pradesh,sikkim,0.0,0.0,0.0
uttar pradesh,tamil nadu,595798516166.6666,560334642102.2506,-35463874064.41605
uttar pradesh,telangana,10684496666.666666,10048494719.229094,-636001947.4375725
uttar pradesh,tripura,91436832333.33333,90328473957.67094,-1108358375.662384
uttar pradesh,uttarakhand,714035000.0,671531579.8851932,-42503420.11480677
uttar pradesh,west bengal,408323278000.0,384751532000.0587,-23571745999.941284
uttarakhand,andaman and nicobar,0.0,0.0,0.0
uttarakhand,andhra pradesh,787650000.0,639919448.6866915,-147730551.31330848
uttarakhand,arunachal pradesh,0.0,0.0,0.0
uttarakhand,assam,363653818333.3334,296264567092.19305,-67389251241.14032
uttarakhand,bihar,198440960000.0,166715625847.60464,-31725334152.39535
uttarakhand,chandigarh,18072636666.666668,14682957775.722998,-3389678890.9436703
uttarakhand,chhattisgarh,1535546666.6666665,1247541644.5959756,-288005022.0706909
uttarakhand,dadra and nagar haveli,0.0,0.0,0.0
uttarakhand,daman and diu,0.0,0.0,0.0
uttarakhand,delhi,1577080000.0,1281285043.0201325,-295794956.97986746
uttarakhand,goa,0.0,0.0,0.0
uttarakhand,gujarat,34059410000.0,27671273877.72994,-6388136122.2700615
uttarakhand,haryana,3014206500.0,2761348648.4828167,-252857851.51718307
uttarakhand,himachal pradesh,2346930000.0,1906743035.2393284,-440186964.7606716
uttarakhand,jammu and kashmir,1559873333.3333335,1267305635.1015532,-292567698.2317803
uttarakhand,jharkhand,0.0,0.0,0.0
uttarakhand,karnataka,27732103333.333336,22530708152.08408,-5201395181.249256
uttarakhand,kerala,7848613333.333334,6376538205.067839,-1472075128.2654953
uttarakhand,lakshadeep,0.0,0.0,0.0
uttarakhand,madhya pradesh,3275471333.333333,2691378022.1336513,-584093311.1996815
uttarakhand,maharashtra,1570850000.0,1276223533.256509,-294626466.74349093
uttarakhand,manipur,2598800000.0,2111372644.2543945,-487427355.74560547
uttarakhand,meghalaya,0.0,0.0,0.0
uttarakhand,mizoram,2087050000.0,1695605770.8138885,-391444229.18611145
uttarakhand,nagaland,35747076666.66668,29132903064.367275,-6614173602.299403
uttarakhand,odisha,0.0,0.0,0.0
uttarakhand,puducherry,0.0,0.0,0.0
uttarakhand,punjab,788540000.0,640642521.5100663,-147897478.48993373
uttarakhand,rajasthan,2367993333.3333335,1923855758.7258651,-444137574.60746837
uttarakhand,sikkim,0.0,0.0,0.0
uttarakhand,tamil nadu,16102693333.333332,13834646265.960594,-2268047067.372738
uttarakhand,telangana,0.0,0.0,0.0
uttarakhand,tripura,23782876666.666664,19322193010.495667,-4460683656.170998
uttarakhand,uttar pradesh,3174926666.666667,2579441785.2523437,-595484881.4143233
uttarakhand,west bengal,1486265000.0,1353811724.3067603,-132453275.69323981
west bengal,andaman and nicobar,0.0,0.0,0.0
west bengal,andhra pradesh,6875665333.333334,5258163986.211287,-1617501347.1220474
west bengal,arunachal pradesh,785870000.0,600993959.3497565,-184876040.65024352
west bengal,assam,70779969666.66666,91063339585.82791,20283369919.161255
west bengal,bihar,127798630333.33333,101270695251.23773,-26527935082.0956
west bengal,chandigarh,70759500.0,309698722.6903529,238939222.69035292
west bengal,chhattisgarh,3457190166.666667,2643885638.197214,-813304528.4694529
west bengal,dadra and nagar haveli,0.0,0.0,0.0
west bengal,daman and diu,0.0,0.0,0.0
west bengal,delhi,0.0,0.0,0.0
west bengal,goa,0.0,0.0,0.0
west bengal,gujarat,0.0,0.0,0.0
west bengal,haryana,15521207500.0,67074253353.916565,51553045853.916565
west bengal,himachal pradesh,0.0,0.0,0.0
west bengal,jammu and kashmir,0.0,0.0,0.0
west bengal,jharkhand,26462205666.666664,22813175484.955353,-3649030181.7113113
west bengal,karnataka,0.0,0.0,0.0
west bengal,kerala,0.0,0.0,0.0
west bengal,lakshadeep,0.0,0.0,0.0
west bengal,madhya pradesh,4233940500.0,14244748518.966654,10010808018.966652
west bengal,maharashtra,0.0,0.0,0.0
west bengal,manipur,0.0,0.0,0.0
west bengal,meghalaya,0.0,0.0,0.0
west bengal,mizoram,0.0,0.0,0.0
west bengal,nagaland,1558775666.6666665,1192073446.8144302,-366702219.8522363
west bengal,odisha,0.0,0.0,0.0
west bengal,puducherry,0.0,0.0,0.0
west bengal,punjab,65141610800.0,282806909521.6167,217665298721.61667
west bengal,rajasthan,0.0,0.0,0.0
west bengal,sikkim,0.0,0.0,0.0
west bengal,tamil nadu,10967286333.333334,31367430970.554955,20400144637.22162
west bengal,telangana,0.0,0.0,0.0
west bengal,tripura,10932607666.666668,16035056780.032104,5102449113.365438
west bengal,uttar pradesh,1494711333.3333333,3694863562.1525145,2200152228.8191814
west bengal,uttarakhand,0.0,0.0,0.0
