iteration,Alpha,nitrogen_mt,water_bcm,status,kharif_status,rabi_status
0,0.36,6.8790579854273455,248.1829197678689,Optimal,Optimal,Optimal
0,0.37,6.869052750587288,248.55067990869526,Optimal,Optimal,Optimal
0,0.38,6.867591465765622,248.59616989303404,Optimal,Optimal,Optimal
0,0.39,6.853797811148575,248.94934132503306,Optimal,Optimal,Optimal
0,0.4,6.840530370288699,249.3852806773767,Optimal,Optimal,Optimal
0,0.41,6.834601991582672,249.65969487218786,Optimal,Optimal,Optimal
0,0.42,6.82193551121073,250.14640773076593,Optimal,Optimal,Optimal
0,0.43,6.79647191984874,250.8595718888118,Optimal,Optimal,Optimal
0,0.44,6.789157388647168,251.16156368019568,Optimal,Optimal,Optimal
0,0.45,6.7708079856116665,251.8757501754168,Optimal,Optimal,Optimal
0,0.46,6.763855898216831,252.2398965378952,Optimal,Optimal,Optimal
0,0.47,6.754599344310982,252.56234086421227,Optimal,Optimal,Optimal
0,0.48,6.749786690183571,252.75943516512314,Optimal,Optimal,Optimal
0,0.49,6.737181390075936,253.53805544973267,Optimal,Optimal,Optimal
0,0.5,6.7335105406872025,253.66840007525053,Optimal,Optimal,Optimal
0,0.51,6.733247197777064,253.68683866144136,Optimal,Optimal,Optimal
0,0.52,6.727452302566868,253.91560988835235,Optimal,Optimal,Optimal
0,0.53,6.71647722175012,254.72905464236067,Optimal,Optimal,Optimal
0,0.54,6.709508957350283,255.1188638272282,Optimal,Optimal,Optimal
0,0.55,6.7084430848862455,255.20597973109003,Optimal,Optimal,Optimal
0,0.56,6.698463703420442,255.99311530343152,Optimal,Optimal,Optimal
0,0.57,6.692938474016983,256.4783097773349,Optimal,Optimal,Optimal
0,0.58,6.683982187087505,257.1511383706511,Optimal,Optimal,Optimal
0,0.59,6.675741860078756,257.93083776293975,Optimal,Optimal,Optimal
0,0.6,6.674292560432459,258.063892550551,Optimal,Optimal,Optimal
0,0.61,6.662127773680565,259.33940666459796,Optimal,Optimal,Optimal
0,0.62,6.657586240673617,259.8025898292837,Optimal,Optimal,Optimal
0,0.63,6.654637084251543,260.0500645036846,Optimal,Optimal,Optimal
0,0.64,6.646832082232739,260.82890748713635,Optimal,Optimal,Optimal
0,0.65,6.640983751814419,261.5585493136092,Optimal,Optimal,Optimal
0,0.66,6.635549190649616,262.13223914543096,Optimal,Optimal,Optimal
0,0.67,6.6342919964287566,262.23453236970204,Optimal,Optimal,Optimal
0,0.68,6.629173313098854,262.95049737838247,Optimal,Optimal,Optimal
0,0.69,6.625413725501324,263.4637835133034,Optimal,Optimal,Optimal
0,0.7,6.620767770486053,264.1071821280797,Optimal,Optimal,Optimal
0,0.71,6.616572951309529,264.7569504591458,Optimal,Optimal,Optimal
0,0.72,6.575861085045494,268.6295252340862,Optimal,Optimal,Optimal
0,0.73,6.570440917757811,269.38821901001484,Optimal,Optimal,Optimal
0,0.74,6.56729864766998,269.8330580642962,Optimal,Optimal,Optimal
0,0.75,6.551454162067236,272.65721247912484,Optimal,Optimal,Optimal
0,0.76,6.547104117823055,273.34945474668206,Optimal,Optimal,Optimal
0,0.77,6.536087290111427,275.81007531788896,Optimal,Optimal,Optimal
0,0.78,6.533911914762139,276.2362252468366,Optimal,Optimal,Optimal
0,0.79,6.526716550052878,277.4620032141739,Optimal,Optimal,Optimal
0,0.8,6.526622209912756,277.48536506199264,Optimal,Optimal,Optimal
0,0.81,6.519531728756934,278.62591844657476,Optimal,Optimal,Optimal
0,0.82,6.510241110912121,280.85005619247,Optimal,Optimal,Optimal
0,0.83,6.508062632809248,281.3291980136974,Optimal,Optimal,Optimal
0,0.84,6.492561781869845,286.7526499358618,Optimal,Optimal,Optimal
