crop_name,2014-15,2015-16,2016-17,2017-18,2018-19
Rice,1.0174697417532337,1.0326673683325114,1.0369119669346702,1.0370123977701249,1.0360626501531978
Wheat,0.7421678906758389,0.7435170627296797,0.7434842490885111,0.7435225764634693,0.7410072039373081
Jowar,0.7338240319923284,0.7325604694432517,0.718197277981496,0.7183078088219311,0.7559019799862539
Bajra,0.8237547892720306,0.8246200731992257,0.8163079630244212,0.8248513144854808,0.8089168925304878
Maize,0.7445607373916519,0.7429828406811363,0.7414030297564396,0.7414024887021156,0.7445621381861932
Ragi,0.5384868421052631,0.555626930150868,0.5543859649122806,0.556661834798976,0.5565813297445801
