iteration,scenario,metric,metric_key,status,kharif_status,rabi_status,pct_reduction,display_pct_change
5,Nitrogen based,Phosphorus Surplus,P_surplus,Optimal,Optimal,Optimal,19.37550746579239,-19.37550746579239
5,Water based,Phosphorus Surplus,P_surplus,Optimal,Optimal,Optimal,10.13746958402076,-10.13746958402076
5,Nitrogen based,Nitrogen Surplus,N_surplus,Optimal,Optimal,Optimal,23.073133093189067,-23.073133093189067
5,Water based,Nitrogen Surplus,N_surplus,Optimal,Optimal,Optimal,6.218662429550164,-6.218662429550164
5,Nitrogen based,Water Demand,water,Optimal,Optimal,Optimal,24.069981200616397,-24.069981200616397
5,Water based,Water Demand,water,Optimal,Optimal,Optimal,47.876344565031125,-47.876344565031125
6,Nitrogen based,Nitrogen Emission,N_emission,Optimal,Optimal,Optimal,22.504688034831897,-22.504688034831897
6,Water based,Nitrogen Emission,N_emission,Optimal,Optimal,Optimal,4.517381266900588,-4.517381266900588
6,Nitrogen based,Nitrogen Leach,N_leach,Optimal,Optimal,Optimal,25.015948672821764,-25.015948672821764
6,Water based,Nitrogen Leach,N_leach,Optimal,Optimal,Optimal,7.389966836984394,-7.389966836984394
6,Nitrogen based,Greenhouse Gas emission,AGHG,Optimal,Optimal,Optimal,36.90220476177545,-36.90220476177545
6,Water based,Greenhouse Gas emission,AGHG,Optimal,Optimal,Optimal,49.61681095581647,-49.61681095581647
6,Nitrogen based,Profit,profit,Optimal,Optimal,Optimal,-18.679253809786424,18.679253809786424
6,Water based,Profit,profit,Optimal,Optimal,Optimal,-11.501100245459918,11.501100245459918
6,Nitrogen based,Calorie,Calorie,Optimal,Optimal,Optimal,-5.1419269945104755,5.1419269945104755
6,Water based,Calorie,Calorie,Optimal,Optimal,Optimal,-5.98663484743986,5.98663484743986
6,Nitrogen based,Phosphorus application,P_applied,Optimal,Optimal,Optimal,11.810242890147887,-11.810242890147887
6,Water based,Phosphorus application,P_applied,Optimal,Optimal,Optimal,5.382950675663275,-5.382950675663275
6,Nitrogen based,Nitrogen application,N_applied,Optimal,Optimal,Optimal,12.51007157597734,-12.51007157597734
6,Water based,Nitrogen application,N_applied,Optimal,Optimal,Optimal,0.8669921312129858,-0.8669921312129858
6,Nitrogen based,Phosphorus Surplus,P_surplus,Optimal,Optimal,Optimal,17.735445891907254,-17.735445891907254
6,Water based,Phosphorus Surplus,P_surplus,Optimal,Optimal,Optimal,10.083955916495269,-10.083955916495269
6,Nitrogen based,Nitrogen Surplus,N_surplus,Optimal,Optimal,Optimal,22.184156070426024,-22.184156070426024
6,Water based,Nitrogen Surplus,N_surplus,Optimal,Optimal,Optimal,4.7920332271320305,-4.7920332271320305
6,Nitrogen based,Water Demand,water,Optimal,Optimal,Optimal,29.602392483468275,-29.602392483468275
6,Water based,Water Demand,water,Optimal,Optimal,Optimal,47.41896711319428,-47.41896711319428
7,Nitrogen based,Nitrogen Emission,N_emission,Optimal,Optimal,Optimal,23.126271199515205,-23.126271199515205
7,Water based,Nitrogen Emission,N_emission,Optimal,Optimal,Optimal,6.296935741047388,-6.296935741047388
7,Nitrogen based,Nitrogen Leach,N_leach,Optimal,Optimal,Optimal,25.90010688943869,-25.90010688943869
7,Water based,Nitrogen Leach,N_leach,Optimal,Optimal,Optimal,8.613086201730104,-8.613086201730104
7,Nitrogen based,Greenhouse Gas emission,AGHG,Optimal,Optimal,Optimal,37.52938752745899,-37.52938752745899
7,Water based,Greenhouse Gas emission,AGHG,Optimal,Optimal,Optimal,49.496683970821145,-49.496683970821145
7,Nitrogen based,Profit,profit,Optimal,Optimal,Optimal,-14.454035484225747,14.454035484225747
7,Water based,Profit,profit,Optimal,Optimal,Optimal,-12.714114363346141,12.714114363346141
7,Nitrogen based,Calorie,Calorie,Optimal,Optimal,Optimal,-5.62485542694081,5.62485542694081
7,Water based,Calorie,Calorie,Optimal,Optimal,Optimal,-6.066900655241311,6.066900655241311
7,Nitrogen based,Phosphorus application,P_applied,Optimal,Optimal,Optimal,11.978327589511172,-11.978327589511172
7,Water based,Phosphorus application,P_applied,Optimal,Optimal,Optimal,4.378912426689117,-4.378912426689117
7,Nitrogen based,Nitrogen application,N_applied,Optimal,Optimal,Optimal,12.794920559421357,-12.794920559421357
7,Water based,Nitrogen application,N_applied,Optimal,Optimal,Optimal,1.971160437190173,-1.971160437190173
7,Nitrogen based,Phosphorus Surplus,P_surplus,Optimal,Optimal,Optimal,18.094808210608605,-18.094808210608605
7,Water based,Phosphorus Surplus,P_surplus,Optimal,Optimal,Optimal,8.848900968170009,-8.848900968170009
7,Nitrogen based,Nitrogen Surplus,N_surplus,Optimal,Optimal,Optimal,22.814591324949685,-22.814591324949685
7,Water based,Nitrogen Surplus,N_surplus,Optimal,Optimal,Optimal,6.480910805045013,-6.480910805045013
7,Nitrogen based,Water Demand,water,Optimal,Optimal,Optimal,31.69804318923499,-31.69804318923499
7,Water based,Water Demand,water,Optimal,Optimal,Optimal,48.56998758728108,-48.56998758728108
8,Nitrogen based,Nitrogen Emission,N_emission,Optimal,Optimal,Optimal,25.01034102943845,-25.01034102943845
8,Water based,Nitrogen Emission,N_emission,Optimal,Optimal,Optimal,9.145894555790031,-9.145894555790031
8,Nitrogen based,Nitrogen Leach,N_leach,Optimal,Optimal,Optimal,27.45200722604213,-27.45200722604213
8,Water based,Nitrogen Leach,N_leach,Optimal,Optimal,Optimal,11.056535094724156,-11.056535094724156
8,Nitrogen based,Greenhouse Gas emission,AGHG,Optimal,Optimal,Optimal,38.323455894246315,-38.323455894246315
8,Water based,Greenhouse Gas emission,AGHG,Optimal,Optimal,Optimal,49.340319870329104,-49.340319870329104
8,Nitrogen based,Profit,profit,Optimal,Optimal,Optimal,-20.860468225635604,20.860468225635604
8,Water based,Profit,profit,Optimal,Optimal,Optimal,-15.482903317507407,15.482903317507407
8,Nitrogen based,Calorie,Calorie,Optimal,Optimal,Optimal,-6.263937104298634,6.263937104298634
8,Water based,Calorie,Calorie,Optimal,Optimal,Optimal,-5.493381977663512,5.493381977663512
8,Nitrogen based,Phosphorus application,P_applied,Optimal,Optimal,Optimal,12.904473068308558,-12.904473068308558
8,Water based,Phosphorus application,P_applied,Optimal,Optimal,Optimal,6.330342465756301,-6.330342465756301
8,Nitrogen based,Nitrogen application,N_applied,Optimal,Optimal,Optimal,13.963751418170363,-13.963751418170363
8,Water based,Nitrogen application,N_applied,Optimal,Optimal,Optimal,3.993164288141996,-3.993164288141996
8,Nitrogen based,Phosphorus Surplus,P_surplus,Optimal,Optimal,Optimal,19.41619054661225,-19.41619054661225
8,Water based,Phosphorus Surplus,P_surplus,Optimal,Optimal,Optimal,11.131266167919492,-11.131266167919492
8,Nitrogen based,Nitrogen Surplus,N_surplus,Optimal,Optimal,Optimal,24.60386210250343,-24.60386210250343
